runner,lado,fav,gols,lado_fav,corte,N,perdas,WR,BE,edge_pp,odd_med,ROI,IC_lo,IC_hi,p,dias,N_janabr,ROI_janabr,N_maijul,ROI_maijul,N_agoset,ROI_agoset,BH_passa,decisao
Under05_HT,back,fav<=1.40,U25>2.20,Todos,Todos,139,107,23.021582733812952,23.588391555749478,-0.5668088219365264,4.4,-0.6366906474820194,-26.665145763667475,29.54532684836351,1.0,28,0,,0,,139,-0.6366906474820194,False,INCONCLUSIVO
Under05_HT,back,fav<=1.40,Todos,fav casa,Todos,144,110,23.611111111111114,25.258898587723678,-1.647787476612561,4.2,-3.139930555555559,-28.825521439990865,27.13838888888884,1.0,29,0,,0,,144,-3.139930555555559,False,INCONCLUSIVO
Under05_HT,back,fav<=1.40,Todos,Todos,Todos,171,132,22.807017543859654,25.13299291249283,-2.325975368633176,4.2,-6.065204678362577,-27.769612684162066,18.782684445488673,1.0,29,0,,0,,171,-6.065204678362577,False,INCONCLUSIVO
Under05_HT,back,Todos,U25>2.20,fav casa,Todos,662,514,22.35649546827795,25.16523718167309,-2.8087417133951407,4.0,-10.842145015105745,-24.15023688724654,3.252692098516031,1.0,35,0,,0,,662,-10.842145015105745,False,INCONCLUSIVO
Under05_HT,back,Todos,U25>2.20,Todos,Todos,966,739,23.498964803312628,25.18988328190846,-1.690918478595832,4.0,-6.765527950310562,-18.508849676724143,4.9074239026928765,1.0,35,0,,0,,966,-6.765527950310562,False,INCONCLUSIVO
Under05_HT,back,Todos,U25 1.60-2.20,fav fora,Todos,380,268,29.47368421052632,33.321229212665095,-3.8475450021387747,3.1,-11.42631578947369,-26.45863450880656,3.09907708551024,1.0,34,0,,0,,380,-11.42631578947369,False,INCONCLUSIVO
Under05_HT,back,Todos,U25 1.60-2.20,fav casa,Todos,889,607,31.721034870641173,33.307091318292635,-1.5860564476514627,3.1,-5.019010123734537,-13.431908222703148,3.4863585966911423,1.0,34,0,,0,,889,-5.019010123734537,False,INCONCLUSIVO
Under05_HT,back,Todos,U25 1.60-2.20,Todos,Todos,1269,875,31.048069345941688,33.31132488792347,-2.263255541981785,3.1,-6.937667454688736,-14.769615060741975,1.514181806937063,1.0,36,0,,0,,1269,-6.937667454688736,False,INCONCLUSIVO
Under05_HT,back,Todos,Todos,fav fora,Todos,747,526,29.58500669344043,30.765736836894657,-1.1807301434542283,3.35,-3.8183400267737673,-17.88011031071685,9.85982086759909,1.0,36,0,,0,,747,-3.8183400267737673,False,INCONCLUSIVO
Under05_HT,back,Todos,Todos,fav casa,TOP 3,106,63,40.56603773584906,42.45438326623085,-1.8883455303817909,2.41,-5.803773584905664,-27.44443287037037,15.51134433962263,1.0,36,0,,0,,106,-5.803773584905664,False,INCONCLUSIVO
Under05_HT,back,fav>1.80,U25 1.60-2.20,Todos,Todos,967,655,32.264736297828335,33.59410819792278,-1.3293719000944448,3.1,-4.027300930713552,-14.522644049562036,6.685334678944088,1.0,35,0,,0,,967,-4.027300930713552,False,INCONCLUSIVO
Under05_HT,back,fav>1.80,Todos,fav casa,TOP 3,105,61,41.9047619047619,42.31535820704288,-0.41059630228097443,2.42,-1.4209523809523839,-24.060328771695595,20.816856092436957,1.0,36,0,,0,,105,-1.4209523809523839,False,INCONCLUSIVO
Under05_HT,back,fav>1.80,Todos,fav casa,Todos,1139,774,32.04565408252853,33.01650123509452,-0.9708471525659901,3.15,-4.0374451273046565,-11.761917191856535,5.431689257982099,1.0,36,0,,0,,1139,-4.0374451273046565,False,INCONCLUSIVO
Under05_HT,back,fav>1.80,Todos,Todos,Todos,1717,1166,32.09085614443797,32.61707797762466,-0.5262218331866853,3.2,-2.1671520093185825,-9.70067623338489,6.570074049143044,1.0,36,0,,0,,1717,-2.1671520093185825,False,INCONCLUSIVO
Under05_HT,back,fav1.40-1.80,U25>2.20,fav casa,Todos,237,187,21.097046413502106,24.966955999563453,-3.869909586061346,4.1,-15.068565400843886,-36.4036242260062,5.317843280956786,1.0,33,0,,0,,237,-15.068565400843886,False,INCONCLUSIVO
Under05_HT,back,fav1.40-1.80,U25>2.20,Todos,Todos,321,253,21.18380062305296,24.800671850589445,-3.6168712275364836,4.1,-14.58021806853583,-34.50908181792392,4.179270557713731,1.0,33,0,,0,,321,-14.58021806853583,False,INCONCLUSIVO
Under05_HT,back,fav1.40-1.80,U25 1.60-2.20,fav casa,Todos,218,153,29.81651376146789,32.60257935367381,-2.786065592205922,3.2,-8.755963302752294,-27.631889866475912,11.11824803893462,1.0,30,0,,0,,218,-8.755963302752294,False,INCONCLUSIVO
Under05_HT,back,fav1.40-1.80,U25 1.60-2.20,Todos,Todos,274,197,28.102189781021902,32.51171736296813,-4.409527581946227,3.2,-13.666970802919709,-29.584614093959733,2.8371766406249948,1.0,31,0,,0,,274,-13.666970802919709,False,INCONCLUSIVO
Under05_HT,back,fav1.40-1.80,Todos,fav fora,Todos,142,112,21.126760563380287,27.63251440103779,-6.505753837657502,3.775,-22.14753521126761,-46.82293526785714,4.262953877005325,1.0,26,0,,0,,142,-22.14753521126761,False,INCONCLUSIVO
Under05_HT,back,fav1.40-1.80,Todos,fav casa,Todos,477,354,25.786163522012583,29.212468939871062,-3.4263054178584773,3.55,-12.149161425576525,-24.667119633389376,1.126816195074631,1.0,35,0,,0,,477,-12.149161425576525,False,INCONCLUSIVO
Under05_HT,back,fav1.40-1.80,Todos,Todos,TOP 3,102,75,26.470588235294112,34.56232865428281,-8.091740418988696,2.95,-24.697549019607848,-52.00989898989899,2.5443539915966302,1.0,36,0,,0,,102,-24.697549019607848,False,INCONCLUSIVO
Under05_HT,back,fav1.40-1.80,Todos,Todos,Todos,619,466,24.717285945072696,28.850023795259872,-4.132737850187174,3.6,-14.442810985460428,-25.575094281080908,-3.280042752082247,1.0,36,0,,0,,619,-14.442810985460428,False,REPROVA
Over15_HT,lay,Todos,U25 1.60-2.20,fav casa,Todos,890,291,67.30337078651685,70.53390403210823,-3.2305332455913716,3.25,-4.566505655590634,-8.731770044075372,-0.6537759672268812,1.0,34,0,,0,,890,-4.566505655590634,False,REPROVA
Over15_HT,lay,Todos,U25 1.60-2.20,Todos,TOP 3,104,37,64.42307692307692,67.09443282347483,-2.6713559003979204,2.86,-4.086279048735387,-19.927506091996847,10.47466794725969,1.0,36,0,,0,,104,-4.086279048735387,False,INCONCLUSIVO
Over15_HT,lay,Todos,U25 1.60-2.20,Todos,Todos,1270,429,66.22047244094489,70.51991180476384,-4.299439363818946,3.25,-6.1332181757826465,-10.209567552347652,-1.7662725158813612,1.0,36,0,,0,,1270,-6.1332181757826465,False,REPROVA
Over15_HT,lay,Todos,U25<=1.60,fav casa,Todos,202,44,78.21782178217822,79.33070546441665,-1.1128836822384303,4.6,-1.3443002954021799,-7.264251840433792,4.856334797969798,1.0,33,0,,0,,202,-1.3443002954021799,False,INCONCLUSIVO
Over15_HT,lay,Todos,U25<=1.60,Todos,Todos,264,57,78.4090909090909,79.2990751160323,-0.8899842069413855,4.6,-1.0615509367820726,-6.377541758245915,4.131498697721594,1.0,34,0,,0,,264,-1.0615509367820726,False,INCONCLUSIVO
Over15_HT,lay,Todos,Todos,fav fora,Todos,759,285,62.450592885375485,66.59907418322955,-4.148481297854056,2.94,-6.238694674645343,-12.677117203127212,-0.5819124175305085,1.0,36,0,,0,,759,-6.238694674645343,False,REPROVA
Over15_HT,lay,Todos,Todos,fav casa,TOP 3,106,52,50.943396226415096,52.36365057518515,-1.4202543487700559,1.98,-1.5483391312852612,-21.267753689394844,16.856409591184196,1.0,36,0,,0,,106,-1.5483391312852612,False,INCONCLUSIVO
Over15_HT,lay,Todos,Todos,fav casa,Todos,1785,656,63.24929971988795,67.2118526189165,-3.9625528990285486,3.0,-6.133002714781252,-9.483404132735943,-2.685990332966224,1.0,36,0,,0,,1785,-6.133002714781252,False,REPROVA
Over15_HT,lay,Todos,Todos,Todos,TOP 3,108,59,45.370370370370374,50.8837391086693,-5.513368738298929,1.92,-9.553864497905524,-28.1404651535403,8.005792545495922,1.0,36,0,,0,,108,-9.553864497905524,False,INCONCLUSIVO
Over15_HT,lay,Todos,Todos,Todos,Todos,2544,941,63.01100628930818,67.02903075072216,-4.0180244614139715,2.98,-6.164535811297307,-9.181368367102321,-2.9846799581491954,1.0,36,0,,0,,2544,-6.164535811297307,False,REPROVA
Under05_HT,back,fav>1.80,U25>2.20,fav casa,Todos,308,238,22.72727272727273,25.84895463828007,-3.1216819110073404,3.9,-12.66964285714286,-27.607167244403612,6.902008125193908,1.0,35,0,,0,,308,-12.66964285714286,False,INCONCLUSIVO
Under05_HT,back,fav>1.80,U25>2.20,Todos,Todos,506,379,25.09881422924901,25.876729565286926,-0.7779153360379154,3.9,-3.491600790513839,-18.50754689728637,14.090840662582881,1.0,35,0,,0,,506,-3.491600790513839,False,INCONCLUSIVO
Under05_HT,back,fav>1.80,U25 1.60-2.20,fav fora,Todos,320,221,30.937499999999996,33.5415225692043,-2.6040225692043006,3.1,-7.5173437500000055,-24.833387628700134,10.56621806662577,1.0,33,0,,0,,320,-7.5173437500000055,False,INCONCLUSIVO
Under05_HT,back,fav>1.80,U25 1.60-2.20,fav casa,Todos,647,434,32.92117465224111,33.62011654597519,-0.6989418937340786,3.1,-2.301159196290575,-12.712883722125342,8.018972229883662,1.0,33,0,,0,,647,-2.301159196290575,False,INCONCLUSIVO
Over15_HT,lay,fav1.40-1.80,U25>2.20,Todos,Todos,332,146,56.02409638554218,59.11417635990519,-3.0900799743630136,2.42,-5.756678237807773,-15.923417604815251,4.68226982493701,1.0,33,0,,0,,332,-5.756678237807773,False,INCONCLUSIVO
Over15_HT,lay,fav1.40-1.80,U25 1.60-2.20,fav casa,Todos,217,80,63.133640552995395,69.80485015832089,-6.67120960532549,3.2,-9.697708888079054,-17.69951729188069,-0.39191160421178806,1.0,30,0,,0,,217,-9.697708888079054,False,REPROVA
Over15_HT,lay,fav1.40-1.80,U25 1.60-2.20,Todos,Todos,272,106,61.029411764705884,69.69287324922003,-8.663461484514146,3.15,-12.579238974193697,-18.822758787724162,-5.189678884711533,1.0,31,0,,0,,272,-12.579238974193697,False,REPROVA
Over15_HT,lay,fav1.40-1.80,Todos,fav fora,Todos,144,62,56.94444444444444,62.75666963341815,-5.8122251889737075,2.62,-8.558839233796698,-16.949583634740797,1.2584487308662444,1.0,26,0,,0,,144,-8.558839233796698,False,INCONCLUSIVO
Over15_HT,lay,fav1.40-1.80,Todos,fav casa,Todos,483,200,58.59213250517599,64.90143516567889,-6.309302660502903,2.8,-9.826345908743257,-17.230255162667724,-1.6782708245747444,1.0,35,0,,0,,483,-9.826345908743257,False,REPROVA
Over15_HT,lay,fav1.40-1.80,Todos,Todos,TOP 3,102,54,47.05882352941176,56.03493698270218,-8.976113453290413,2.16,-16.089420432252744,-34.08955964590596,1.6212321841610946,1.0,36,0,,0,,102,-16.089420432252744,False,INCONCLUSIVO
Over15_HT,lay,fav1.40-1.80,Todos,Todos,Todos,627,262,58.21371610845295,64.40885743578167,-6.195141327328724,2.76,-9.535243897272276,-15.600432377997103,-2.538526325624571,1.0,36,0,,0,,627,-9.535243897272276,False,REPROVA
Over15_HT,lay,fav<=1.40,U25>2.20,fav casa,Todos,138,71,48.550724637681164,56.144442732619225,-7.593718094938062,2.28,-12.009188661621303,-26.533579299584257,3.633227869789598,1.0,29,0,,0,,138,-12.009188661621303,False,INCONCLUSIVO
Over15_HT,lay,fav<=1.40,U25>2.20,Todos,Todos,165,87,47.27272727272728,55.73223835758863,-8.459511084861349,2.26,-14.138352147174968,-27.09851028903531,0.9706513790803463,1.0,29,0,,0,,165,-14.138352147174968,False,INCONCLUSIVO
Over15_HT,lay,fav<=1.40,Todos,fav casa,Todos,165,83,49.696969696969695,58.23278076192374,-8.535811064954046,2.36,-13.269042301889785,-25.412826306506158,0.0759785739233961,1.0,30,0,,0,,165,-13.269042301889785,False,INCONCLUSIVO
Over15_HT,lay,fav<=1.40,Todos,Todos,Todos,197,100,49.23857868020305,57.90156620256245,-8.6629875223594,2.34,-14.190432634617576,-25.705966847514688,-1.4445723276785922,1.0,30,0,,0,,197,-14.190432634617576,False,REPROVA
Over15_HT,lay,Todos,U25>2.20,fav fora,Todos,317,134,57.72870662460568,59.4745443999278,-1.7458377753221233,2.48,-3.1592158380072255,-11.118868559834718,5.240046501393728,1.0,30,0,,0,,317,-3.1592158380072255,False,INCONCLUSIVO
Over15_HT,lay,Todos,U25>2.20,fav casa,Todos,693,321,53.67965367965368,59.41295791107859,-5.733304231424907,2.48,-9.540651014051416,-15.31306684308654,-3.64552848597108,1.0,35,0,,0,,693,-9.540651014051416,False,REPROVA
Over15_HT,lay,Todos,U25>2.20,Todos,TOP 3,100,55,44.99999999999999,49.107661475906035,-4.107661475906038,1.91,-7.6154922831815925,-26.210119959864457,9.901724176413557,1.0,35,0,,0,,100,-7.6154922831815925,False,INCONCLUSIVO
Over15_HT,lay,Todos,U25>2.20,Todos,Todos,1010,455,54.95049504950495,59.43228753183622,-4.48179248233126,2.48,-7.5377649241444775,-12.698151976039519,-2.113303000865865,1.0,35,0,,0,,1010,-7.5377649241444775,False,REPROVA
Over15_HT,lay,Todos,U25 1.60-2.20,fav fora,Todos,380,138,63.68421052631579,70.48714053545724,-6.802930009141461,3.25,-9.80262381517973,-17.519951771089985,-2.1161888700950198,1.0,34,0,,0,,380,-9.80262381517973,False,REPROVA
Over15_HT,back,Todos,Todos,Todos,Todos,2555,1608,37.064579256360076,37.17729783507146,-0.11271857871138491,2.82,-0.752622309197655,-6.540824642676565,4.702906747771063,1.0,36,0,,0,,2555,-0.752622309197655,False,INCONCLUSIVO
Over15_HT,lay,fav>1.80,U25>2.20,fav fora,Todos,203,82,59.60591133004927,60.74924672174,-1.1433353916907363,2.54,-1.7340016576751585,-12.556939717666912,10.702351045788314,1.0,30,0,,0,,203,-1.7340016576751585,False,INCONCLUSIVO
Over15_HT,lay,fav>1.80,U25>2.20,fav casa,Todos,310,140,54.83870967741935,60.879959490808744,-6.041249813389394,2.58,-9.732564379489727,-18.416480789839294,-0.6645073361470492,1.0,35,0,,0,,310,-9.732564379489727,False,REPROVA
Over15_HT,lay,fav>1.80,U25>2.20,Todos,Todos,513,222,56.72514619883041,60.828234944764006,-4.103088745933592,2.56,-6.567441119200529,-12.783462080500158,0.6686623137391848,1.0,35,0,,0,,513,-6.567441119200529,False,INCONCLUSIVO
Over15_HT,lay,fav>1.80,U25 1.60-2.20,fav fora,Todos,320,111,65.3125,70.7062214992338,-5.393721499233806,3.3,-7.741511553978276,-16.448182649276614,1.764577478488131,1.0,33,0,,0,,320,-7.741511553978276,False,INCONCLUSIVO
Over15_HT,lay,fav>1.80,U25 1.60-2.20,fav casa,Todos,649,199,69.33744221879815,70.85208303873604,-1.5146408199378958,3.3,-2.017399149665981,-6.733309352314906,2.5975513627895506,1.0,33,0,,0,,649,-2.017399149665981,False,INCONCLUSIVO
Over15_HT,lay,fav>1.80,U25 1.60-2.20,Todos,Todos,969,310,68.00825593395253,70.80391410928226,-2.7956581753297405,3.3,-3.9077149075400093,-8.517196280605974,1.1875701638806804,1.0,35,0,,0,,969,-3.9077149075400093,False,INCONCLUSIVO
Over15_HT,lay,fav>1.80,Todos,fav fora,Todos,583,206,64.6655231560892,68.11927471984842,-3.453751563759222,3.05,-4.968393068921513,-12.974931508541765,2.5293876542075417,1.0,36,0,,0,,583,-4.968393068921513,False,INCONCLUSIVO
Over15_HT,lay,fav>1.80,Todos,fav casa,TOP 3,105,46,56.19047619047619,58.85420592172529,-2.663729731249098,2.3,-4.457621015826796,-20.604656664886594,12.569381486139433,1.0,36,0,,0,,105,-4.457621015826796,False,INCONCLUSIVO
Over15_HT,lay,fav>1.80,Todos,fav casa,Todos,1136,373,67.16549295774648,69.4882950956271,-2.3228021378806196,3.2,-3.555489127898402,-7.5600232852399145,0.5936286113547609,1.0,36,0,,0,,1136,-3.555489127898402,False,INCONCLUSIVO
Over15_HT,lay,fav>1.80,Todos,Todos,TOP 3,107,50,53.271028037383175,56.62449632682679,-3.3534682894436174,2.18,-5.5203996391215275,-20.37025227385386,10.16431656642418,1.0,36,0,,0,,107,-5.5203996391215275,False,INCONCLUSIVO
Over15_HT,lay,fav>1.80,Todos,Todos,Todos,1719,579,66.3176265270506,69.02399091931588,-2.7063643922652703,3.15,-4.034676444720086,-7.712679054500294,-0.329867287593984,1.0,36,0,,0,,1719,-4.034676444720086,False,REPROVA
Over15_HT,lay,fav1.40-1.80,U25>2.20,fav casa,Todos,245,110,55.10204081632652,59.39779303316448,-4.295752216837956,2.44,-7.907380244049291,-19.979364400479515,4.4243494749922805,1.0,33,0,,0,,245,-7.907380244049291,False,INCONCLUSIVO
Under15_FT,back,Todos,U25<=1.60,Todos,Todos,273,169,38.095238095238095,41.71679158986849,-3.6215534946303976,2.56,-7.852197802197804,-22.637423177710183,8.241285316511435,1.0,34,0,,0,,273,-7.852197802197804,False,INCONCLUSIVO
Under15_FT,back,Todos,Todos,fav fora,Todos,649,491,24.345146379044678,27.13810767802693,-2.7929612989822497,3.95,-10.068258859784288,-21.466999955930312,1.9331131868131717,1.0,36,0,,0,,649,-10.068258859784288,False,INCONCLUSIVO
Under15_FT,back,Todos,Todos,fav casa,TOP 3,104,66,36.53846153846154,42.28995392665287,-5.751492388191331,2.4299999999999997,-13.184615384615386,-39.2892660024687,13.367459433962262,1.0,36,0,,0,,104,-13.184615384615386,False,INCONCLUSIVO
Under15_FT,back,Todos,Todos,fav casa,Todos,1536,1144,25.520833333333336,28.120026039190186,-2.5991927058568507,3.85,-8.71578776041667,-15.137402360647634,-1.5226396604498256,1.0,36,0,,0,,1536,-8.71578776041667,False,REPROVA
Under15_FT,back,Todos,Todos,Todos,TOP 3,108,67,37.96296296296296,42.92386924405033,-4.960906281087363,2.36,-10.719444444444449,-35.839305555555555,14.905659722222223,1.0,36,0,,0,,108,-10.719444444444449,False,INCONCLUSIVO
Under15_FT,back,Todos,Todos,Todos,Todos,2185,1635,25.171624713958806,27.82837156944421,-2.6567468554854035,3.9,-9.117505720823802,-14.638477277927448,-3.330174352503808,1.0,36,0,,0,,2185,-9.117505720823802,False,REPROVA
Under15_FT,lay,fav>1.80,U25>2.20,fav casa,Todos,200,38,81.0,81.97187082407555,-0.9718708240755491,5.3,-1.1725641708320387,-8.362091520134003,5.060666645365411,1.0,30,0,,0,,200,-1.1725641708320387,False,INCONCLUSIVO
Under15_FT,lay,fav>1.80,U25>2.20,Todos,Todos,328,59,82.01219512195121,82.06687435785001,-0.054679235898802414,5.3,-0.08595574054943765,-5.1852161375995856,4.546641941448799,1.0,31,0,,0,,328,-0.08595574054943765,False,INCONCLUSIVO
Under15_FT,lay,fav>1.80,U25 1.60-2.20,fav fora,Todos,321,84,73.83177570093457,74.7889454786223,-0.9571697776877164,3.85,-1.0370653076534253,-9.258956933510996,7.1258256463255005,1.0,33,0,,0,,321,-1.0370653076534253,False,INCONCLUSIVO
Under15_FT,lay,fav>1.80,U25 1.60-2.20,fav casa,Todos,652,179,72.54601226993864,74.5765655605851,-2.030553290646453,3.8,-2.65123763743951,-7.28392277693082,1.0972483058917357,1.0,33,0,,0,,652,-2.65123763743951,False,INCONCLUSIVO
Under15_FT,lay,fav>1.80,U25 1.60-2.20,Todos,Todos,973,263,72.97019527235355,74.64663128894064,-1.6764360165870906,3.85,-2.118710075403197,-5.92894098080148,1.4948366292710855,1.0,35,0,,0,,973,-2.118710075403197,False,INCONCLUSIVO
Under15_FT,lay,fav>1.80,U25<=1.60,fav casa,Todos,184,71,61.41304347826087,61.95954146585277,-0.5464979875919096,2.62,-0.34829089379489114,-12.86594543108833,10.016321273342033,1.0,33,0,,0,,184,-0.34829089379489114,False,INCONCLUSIVO
Under15_FT,lay,fav>1.80,U25<=1.60,Todos,Todos,246,98,60.162601626016254,62.338023478497625,-2.175421852481374,2.63,-3.125262252749714,-13.130001229559513,6.218731845838046,1.0,33,0,,0,,246,-3.125262252749714,False,INCONCLUSIVO
Under15_FT,lay,fav>1.80,Todos,fav fora,Todos,511,132,74.16829745596868,75.2747754778688,-1.1064780219001036,4.1,-1.626825053246041,-6.868939516350019,4.114681903128205,1.0,36,0,,0,,511,-1.626825053246041,False,INCONCLUSIVO
Over15_HT,back,Todos,U25>2.20,fav fora,Todos,318,183,42.45283018867924,44.98658677524458,-2.5337565865653335,2.36,-6.020125786163524,-16.891625040759763,4.273982160574928,1.0,30,0,,0,,318,-6.020125786163524,False,INCONCLUSIVO
Over15_HT,back,Todos,U25>2.20,Todos,TOP 3,100,47,53.0,55.28509242985689,-2.285092429856883,1.8450000000000002,-3.072000000000002,-20.753287872841447,15.442305297540049,1.0,35,0,,0,,100,-3.072000000000002,False,INCONCLUSIVO
Over15_HT,back,Todos,U25 1.60-2.20,fav casa,Todos,894,602,32.66219239373602,33.64415456358121,-0.9819621698451908,3.05,-2.7962527964205854,-11.152469306934606,6.037295894629548,1.0,34,0,,0,,894,-2.7962527964205854,False,INCONCLUSIVO
Over15_HT,back,Todos,U25 1.60-2.20,Todos,TOP 3,104,70,32.692307692307686,37.397157680645236,-4.704849988337551,2.72,-12.326442307692309,-35.52934748427673,10.651985294117624,1.0,36,0,,0,,104,-12.326442307692309,False,INCONCLUSIVO
Over15_HT,back,Todos,U25<=1.60,fav casa,Todos,206,161,21.844660194174757,24.33806744523895,-2.4934072510641894,4.2,-9.97208737864078,-29.468571925703596,9.021701314854296,1.0,33,0,,0,,206,-9.97208737864078,False,INCONCLUSIVO
Over15_HT,back,Todos,U25<=1.60,Todos,Todos,267,209,21.722846441947564,24.40596385797972,-2.6831174160321574,4.2,-10.994382022471914,-27.862457830255682,6.321554687499989,1.0,34,0,,0,,267,-10.994382022471914,False,INCONCLUSIVO
Over15_HT,back,Todos,Todos,fav casa,TOP 3,106,53,50.0,51.99072903431389,-1.9907290343138873,1.93,-2.966037735849058,-21.525147405660373,16.004282407407402,1.0,36,0,,0,,106,-2.966037735849058,False,INCONCLUSIVO
Over15_HT,back,Todos,Todos,fav casa,Todos,1795,1135,36.768802228412255,36.9410578768394,-0.17225564842714425,2.84,-1.1001392757660196,-7.4080838111690905,4.887721241406917,1.0,36,0,,0,,1795,-1.1001392757660196,False,INCONCLUSIVO
Under15_FT,lay,fav>1.80,Todos,fav casa,Todos,1036,288,72.2007722007722,73.7633692471366,-1.562597046364389,3.85,-1.9567618708834251,-5.142339711073723,0.9001728395962386,1.0,36,0,,0,,1036,-1.9567618708834251,False,INCONCLUSIVO
Under15_FT,lay,fav>1.80,Todos,Todos,Todos,1547,420,72.85067873303169,74.26261202923364,-1.4119332962019615,3.9,-1.8477782161887235,-4.706737143631242,1.0689742278824335,1.0,36,0,,0,,1547,-1.8477782161887235,False,INCONCLUSIVO
Under15_FT,lay,fav1.40-1.80,U25>2.20,Todos,Todos,152,30,80.26315789473684,82.22038670384309,-1.9572288091062484,5.4,-2.2654737170164707,-11.957646388680248,6.3167632278517365,1.0,31,0,,0,,152,-2.2654737170164707,False,INCONCLUSIVO
Under15_FT,lay,fav1.40-1.80,U25 1.60-2.20,fav casa,Todos,219,55,74.88584474885845,75.73082786928504,-0.8449831204265901,4.1,-1.0945001383619974,-8.435592416204287,5.175612653405837,1.0,30,0,,0,,219,-1.0945001383619974,False,INCONCLUSIVO
Under15_FT,lay,Todos,U25>2.20,fav fora,Todos,164,30,81.70731707317074,82.28257352156639,-0.5752564483956557,5.4,-0.7672564065718421,-6.779166159864701,5.070546867382173,1.0,28,0,,0,,164,-0.7672564065718421,False,INCONCLUSIVO
Under15_FT,lay,Todos,U25>2.20,fav casa,Todos,360,67,81.38888888888889,82.04255833609785,-0.6536694472089599,5.3,-0.7526634736919563,-7.934229295793916,5.505903371247337,1.0,32,0,,0,,360,-0.7526634736919563,False,INCONCLUSIVO
Under15_FT,lay,Todos,U25>2.20,Todos,Todos,524,97,81.48854961832062,82.11767759261855,-0.6291279742979272,5.4,-0.7572307274940577,-6.266828079771333,4.136432762069239,1.0,33,0,,0,,524,-0.7572307274940577,False,INCONCLUSIVO
Under15_FT,lay,Todos,U25 1.60-2.20,fav casa,Todos,895,237,73.5195530726257,74.94263952155455,-1.4230864489288564,3.9,-1.8536295815891568,-5.572825871228461,1.5816994536041507,1.0,34,0,,0,,895,-1.8536295815891568,False,INCONCLUSIVO
Under15_FT,lay,Todos,U25 1.60-2.20,Todos,TOP 3,104,33,68.26923076923077,69.70708725186387,-1.437856482633093,3.1,-2.0783624486211996,-13.353722671091123,9.779452302545973,1.0,36,0,,0,,104,-2.0783624486211996,False,INCONCLUSIVO
Over15_HT,back,fav>1.80,U25<=1.60,Todos,Todos,240,192,19.999999999999996,24.189878244646284,-4.189878244646289,4.2,-17.31979166666667,-33.48062432541825,0.8935792840712817,1.0,33,0,,0,,240,-17.31979166666667,False,INCONCLUSIVO
Over15_HT,back,fav>1.80,Todos,fav fora,Todos,584,376,35.61643835616438,36.18305773598438,-0.5666193798199937,2.92,-1.8641267123287704,-15.92278860747487,13.737116399708762,1.0,36,0,,0,,584,-1.8641267123287704,False,INCONCLUSIVO
Over15_HT,back,fav>1.80,Todos,fav casa,Todos,1145,769,32.83842794759826,34.57341857207431,-1.7349906244760516,3.0,-5.95336244541485,-14.630322349577204,2.136683732897814,1.0,36,0,,0,,1145,-5.95336244541485,False,INCONCLUSIVO
Over15_HT,back,fav>1.80,Todos,Todos,TOP 3,107,57,46.728971962616825,47.82359676977298,-1.0946248071561582,2.08,-3.2317757009345796,-20.634823113207553,14.056249999999967,1.0,36,0,,0,,107,-3.2317757009345796,False,INCONCLUSIVO
Over15_HT,back,fav>1.80,Todos,Todos,Todos,1729,1145,33.77674956622325,35.117102361388056,-1.3403527951648064,3.0,-4.572151532677851,-12.099570787016455,2.5711186700961144,1.0,36,0,,0,,1729,-4.572151532677851,False,INCONCLUSIVO
Over15_HT,back,fav1.40-1.80,U25>2.20,fav casa,Todos,245,135,44.89795918367348,44.97111948982204,-0.07316030614856195,2.34,-1.1032653061224524,-16.49546631555848,14.03423830838092,1.0,33,0,,0,,245,-1.1032653061224524,False,INCONCLUSIVO
Over15_HT,back,fav1.40-1.80,U25>2.20,Todos,Todos,332,186,43.975903614457835,45.256197711142434,-1.2802940966846033,2.32,-3.4078313253012076,-16.107611243473052,8.960883757961767,1.0,33,0,,0,,332,-3.4078313253012076,False,INCONCLUSIVO
Under15_HT,lay,Todos,U25<=1.60,fav casa,Todos,131,101,22.90076335877863,26.024410527990256,-3.1236471692116243,1.33,-11.221823252464446,-36.69601097380758,11.186343269760991,1.0,32,0,,0,,131,-11.221823252464446,False,INCONCLUSIVO
Under15_HT,lay,Todos,U25<=1.60,Todos,Todos,173,133,23.121387283236995,25.974092023092343,-2.8527047398553496,1.33,-10.025937307810123,-31.700666588657732,12.9137632090011,1.0,34,0,,0,,173,-10.025937307810123,False,INCONCLUSIVO
Under15_HT,lay,Todos,Todos,fav casa,TOP 3,106,82,22.64150943396226,27.385247274707996,-4.743737840745737,1.33,-18.128887054244796,-46.881436377273225,11.642670633246759,1.0,36,0,,0,,106,-18.128887054244796,False,INCONCLUSIVO
Under15_HT,lay,Todos,Todos,fav casa,Todos,1719,1073,37.579988365328674,37.61216157505377,-0.03217320972509485,1.56,-0.6277351770453266,-6.782786380778999,5.221763955836687,1.0,36,0,,0,,1719,-0.6277351770453266,False,INCONCLUSIVO
Under15_HT,lay,Todos,Todos,Todos,TOP 3,108,85,21.29629629629629,26.345411867718045,-5.049115571421753,1.32,-18.46172467532236,-43.02015255812299,6.762417912591505,1.0,36,0,,0,,108,-18.46172467532236,False,INCONCLUSIVO
