runner,lado,fav,gols,lado_fav,corte,N,perdas,WR,BE,edge_pp,odd_med,ROI,IC_lo,IC_hi,p,dias,N_janabr,ROI_janabr,N_maijul,ROI_maijul,N_agoset,ROI_agoset,BH_passa,decisao
BTTS_Yes,back,fav>1.80,U25>2.20,Todos,Todos,2102,746,64.50999048525215,64.91743574111656,-0.4074452558644137,1.59,-0.5899381541389176,-4.040964268510725,2.911518705218946,1.0,205,979,-2.311746680286008,609,1.0803776683087007,514,0.7105058365758736,False,INCONCLUSIVO
BTTS_Yes,back,fav>1.80,U25 1.60-2.20,fav fora,Todos,1877,844,55.03462972828983,55.94039128957448,-0.9057615612846459,1.83,-1.8200852424080993,-5.786281181836082,1.8256770263419437,1.0,212,1172,-1.0188139931740638,390,-4.931153846153848,315,-0.9495238095238115,False,INCONCLUSIVO
BTTS_Yes,back,fav>1.80,U25 1.60-2.20,fav casa,TOP 3,645,279,56.744186046511636,58.5841831311628,-1.8399970846511682,1.72,-2.5354263565891495,-9.577493682442304,4.237992509581046,1.0,234,342,-2.3880116959064344,207,2.1323671497584504,96,-13.125520833333335,False,INCONCLUSIVO
BTTS_Yes,back,fav>1.80,U25 1.60-2.20,fav casa,Todos,3564,1667,53.22671156004489,55.36321458151262,-2.1365030214677283,1.85,-3.5688131313131337,-6.814497947029971,-0.3370842832681475,1.0,234,2173,-1.5896456511734949,746,-6.36628686327078,645,-7.001085271317832,False,REPROVA
BTTS_No,lay,Todos,U25>2.20,fav casa,Todos,3078,1262,58.9993502274204,60.48759522757712,-1.4882450001567182,2.52,-2.9832874580908397,-5.8029923467782165,-0.032488306315516476,1.0,230,1528,-3.9984387881348575,855,-1.3067955388643617,695,-2.8138620748266363,False,REPROVA
BTTS_No,lay,Todos,U25>2.20,Todos,TOP 3,662,337,49.09365558912386,51.63707636947108,-2.5434207803472164,2.02,-6.428970945691727,-14.074872183412662,1.3592435746644465,1.0,235,336,-0.30243620742004157,226,-6.78247764791423,100,-26.215202519261727,False,INCONCLUSIVO
BTTS_No,lay,Todos,U25>2.20,Todos,Todos,4500,1814,59.68888888888889,61.09552000714393,-1.4066311182550417,2.56,-2.6968239188325804,-5.318226592088206,-0.025663066933991403,1.0,235,2214,-3.3433538476767923,1277,-1.8471268852706033,1009,-2.353559151139379,False,REPROVA
BTTS_No,lay,Todos,U25 1.60-2.20,fav fora,TOP 3,593,305,48.566610455311974,51.19146124531383,-2.6248507900018536,2.0,-5.515524501832456,-13.464724696643609,2.754251214101278,1.0,221,332,-3.332880954910627,175,-12.049063148301942,86,-0.6465523442264847,False,INCONCLUSIVO
BTTS_No,lay,Todos,U25 1.60-2.20,fav fora,Todos,2237,1023,54.26911041573537,55.054608809440865,-0.7854983937054971,2.18,-1.7103929941833766,-5.47323519585931,2.0434437894480935,1.0,221,1395,-1.7853496584071773,468,-4.934352877628787,374,2.6034513160964496,False,INCONCLUSIVO
BTTS_No,lay,Todos,U25 1.60-2.20,fav casa,Todos,4950,2357,52.38383838383838,53.890367843630116,-1.506529459791739,2.12,-2.4722327961857062,-5.027423583219554,0.24919970727934085,1.0,239,3022,-1.0507467355033207,1045,-4.511511744166874,883,-4.923743979358807,False,INCONCLUSIVO
BTTS_No,lay,Todos,U25 1.60-2.20,Todos,Todos,7187,3380,52.970641435925984,54.252745336397425,-1.282103900471443,2.14,-2.2351052551979214,-4.498013531781066,-0.17767014310790258,1.0,244,4417,-1.282752865784254,1513,-4.642304639381795,1257,-2.684148879517706,False,REPROVA
BTTS_No,lay,Todos,U25<=1.60,fav casa,TOP 3,508,302,40.5511811023622,42.46218770464659,-1.9110066022843875,1.7,-4.168087783179316,-14.968468374682645,6.741539305054123,1.0,201,280,-6.110966445036695,145,-1.2042131074773688,83,-2.7916516706096353,False,INCONCLUSIVO
BTTS_No,lay,Todos,U25<=1.60,fav casa,Todos,1209,701,42.01819685690653,45.095459379207846,-3.077262522301316,1.79,-6.082445135379489,-11.85957260779028,-0.4798766707354113,1.0,201,695,-3.9409423981591307,308,-8.64091353743714,206,-9.482135108847412,False,REPROVA
BTTS_No,lay,Todos,U25<=1.60,Todos,TOP 3,561,336,40.106951871657756,42.273502253098805,-2.166550381441046,1.69,-5.237616381870255,-15.643067813828484,4.929108654169387,1.0,214,309,-6.167346750929846,162,-3.6623117286295144,90,-4.881090490598988,False,INCONCLUSIVO
BTTS_No,lay,Todos,U25<=1.60,Todos,Todos,1677,945,43.64937388193202,45.48015946861772,-1.8307855866857015,1.8,-3.688106780200534,-8.733616563571662,1.3280102480560838,1.0,214,1015,-1.1507161391769338,395,-6.682074417043051,267,-8.90471458576668,False,INCONCLUSIVO
BTTS_No,lay,Todos,Todos,fav fora,TOP 3,669,356,46.78624813153961,48.20446440690536,-1.4182162753657468,1.85,-3.3339207721853086,-11.278432736788234,5.092683854483551,1.0,238,348,-5.349624282845491,222,-5.806488171625633,99,9.29612755494092,False,INCONCLUSIVO
BTTS_No,lay,fav<=1.40,U25>2.20,fav casa,Todos,672,357,46.875,51.929966315549606,-5.054966315549603,2.02,-10.849362323937155,-18.091881619388722,-3.505833357127249,1.0,182,367,-11.934120350230389,167,-10.168058939558724,138,-8.789010653948617,False,REPROVA
BTTS_No,lay,fav<=1.40,U25>2.20,Todos,TOP 3,470,267,43.19148936170213,48.589091204438255,-5.397601842736127,1.9,-11.90896361842006,-21.050759988636656,-2.815667819075528,1.0,195,251,-7.808559022463054,143,-11.377020649091804,76,-26.451982015777283,False,REPROVA
BTTS_No,lay,fav<=1.40,U25>2.20,Todos,Todos,846,443,47.63593380614657,51.90195226353885,-4.266018457392285,2.02,-9.12323710478988,-15.614570192623912,-2.9686077415227072,1.0,195,466,-9.14097146355423,217,-8.008290135773748,163,-10.556852326215104,False,REPROVA
BTTS_No,lay,fav<=1.40,U25 1.60-2.20,fav casa,TOP 3,152,91,40.13157894736842,42.52736282030927,-2.3957838729408545,1.71,-6.6259775828984235,-25.826083629297656,12.559100225235111,1.0,99,105,-3.6500192952834984,24,4.195886563207345,23,-31.50425409185954,False,INCONCLUSIVO
BTTS_No,lay,fav<=1.40,U25 1.60-2.20,fav casa,Todos,169,101,40.23668639053254,43.02283756744188,-2.786151176909346,1.73,-7.5557406429219665,-24.565111227941834,9.806696006470402,1.0,99,122,-5.352652475885407,24,4.195886563207345,23,-31.50425409185954,False,INCONCLUSIVO
BTTS_No,lay,fav<=1.40,U25 1.60-2.20,Todos,TOP 3,181,112,38.12154696132597,42.49466208739638,-4.3731151260704095,1.71,-11.124921070468883,-28.680241258133133,6.54797743118115,1.0,110,122,-9.043987689673713,31,-11.908443102633992,28,-19.324374265465043,False,INCONCLUSIVO
BTTS_No,lay,fav<=1.40,U25 1.60-2.20,Todos,Todos,206,127,38.3495145631068,43.08602028165965,-4.736505718552847,1.73,-11.697332498468798,-27.13855882973992,3.9449557125474413,1.0,110,147,-10.200042714761203,31,-11.908443102633992,28,-19.324374265465043,False,INCONCLUSIVO
BTTS_No,lay,fav<=1.40,Todos,fav fora,TOP 3,193,101,47.668393782383426,49.579211219317166,-1.9108174369337427,1.95,-5.167239850069643,-18.113063194142033,7.73298067066176,1.0,120,110,-2.0233847801733527,54,-10.191423536962361,29,-7.736830836151895,False,INCONCLUSIVO
BTTS_No,lay,fav<=1.40,Todos,fav fora,Todos,214,114,46.728971962616825,50.23837878491667,-3.509406822299843,1.97,-7.790094299510591,-20.0698800181587,4.1819579347678975,1.0,120,127,-6.559968154264843,57,-8.940282986933806,30,-10.812269808280162,False,INCONCLUSIVO
BTTS_No,lay,fav<=1.40,Todos,fav casa,TOP 3,456,278,39.03508771929825,46.49320483381968,-7.45811711452144,1.81,-16.55145838998,-27.35275241366488,-5.842924807920998,1.0,193,250,-11.969604960683393,129,-11.616309470951766,77,-39.69558264814615,False,REPROVA
BTTS_No,lay,fav<=1.40,Todos,fav casa,Todos,846,463,45.27186761229315,50.181063505229474,-4.909195892936324,1.95,-10.718311643427402,-18.07667327398806,-3.0971463418707637,1.0,193,491,-10.657527027683447,192,-8.840440444736098,163,-13.113382296672876,False,REPROVA
BTTS_No,lay,fav<=1.40,Todos,Todos,TOP 3,512,308,39.84375,46.23380845803147,-6.390058458031467,1.79,-14.558263240886667,-23.617800843315433,-5.021697808713667,1.0,203,276,-11.739092430321541,155,-12.599428070714106,81,-27.912715032154843,False,REPROVA
BTTS_No,lay,fav<=1.40,Todos,Todos,Todos,1060,577,45.56603773584905,50.19263470320405,-4.626596967355001,1.95,-10.127143236259291,-16.11894933958504,-3.7334224566300334,1.0,203,618,-9.81547204884176,249,-8.863295966444005,193,-12.7556964176481,False,REPROVA
BTTS_No,lay,Todos,U25>2.20,fav fora,TOP 3,515,219,57.47572815533981,58.329689458015125,-0.8539613026753101,2.4,-1.9038699782027828,-9.351383961910168,5.5826308974286105,1.0,200,263,2.5678871446793075,167,-2.720451414037994,85,-14.135670255067598,False,INCONCLUSIVO
BTTS_No,lay,Todos,U25>2.20,fav fora,Todos,1422,552,61.18143459915613,62.41140782114301,-1.2299732219868798,2.62,-2.076757270564703,-6.406028148305437,2.147263470850747,1.0,200,686,-1.8842142135369606,422,-2.9418740444586065,314,-1.334735800939877,False,INCONCLUSIVO
BTTS_No,lay,Todos,U25>2.20,fav casa,TOP 3,626,319,49.04153354632588,52.52118697502216,-3.4796534286962832,2.06,-8.067880017884221,-15.81089235724768,-0.711078832571567,1.0,230,318,-2.557646685686528,210,-5.982602820316167,98,-30.416476049804196,False,REPROVA
Under15_FT,lay,fav1.40-1.80,U25>2.20,fav casa,Todos,592,112,81.08108108108108,82.18623824516112,-1.1051571640800395,5.4,-1.2822625682228326,-5.212559024626798,2.3690296231541494,1.0,172,313,-3.4343043400313946,158,1.4402228487498137,121,0.7296083300780049,False,INCONCLUSIVO
Under15_FT,lay,fav1.40-1.80,U25>2.20,Todos,TOP 3,424,84,80.18867924528301,81.68375593464728,-1.4950766893642609,5.2,-1.781556226969811,-6.144623954324829,2.615850151891006,1.0,184,222,0.044276165404560766,125,-5.34165226350694,77,-1.2662677404759068,False,INCONCLUSIVO
Under15_FT,lay,fav1.40-1.80,U25>2.20,Todos,Todos,784,156,80.10204081632652,82.21340928317744,-2.111368466850916,5.4,-2.5322445042720583,-5.69902798583736,0.5250471206532533,1.0,184,432,-2.747808153370544,200,-2.2693728205335777,152,-2.2654737170164707,False,INCONCLUSIVO
Under15_FT,lay,fav1.40-1.80,U25 1.60-2.20,fav fora,TOP 3,272,71,73.89705882352942,75.20480825775917,-1.3077494342297546,3.9,-1.9235270825994273,-8.459551622252121,4.468576200950245,1.0,142,164,-4.190104390903609,67,-3.368033947347511,41,9.50331775886417,False,INCONCLUSIVO
Under15_FT,lay,fav1.40-1.80,U25 1.60-2.20,fav fora,Todos,340,90,73.52941176470588,75.75024315054507,-2.2208313858391837,4.1,-3.0456152487687507,-8.85774100277975,2.9815915031021283,1.0,142,212,-6.462447830487215,72,-4.893938210799444,56,12.265951904633472,False,INCONCLUSIVO
Under15_FT,lay,fav1.40-1.80,U25 1.60-2.20,fav casa,Todos,1243,317,74.49718423169752,75.6569922229739,-1.1598079912763848,4.1,-1.4973449056920924,-4.485546384533521,1.3786194561388494,1.0,212,741,-0.951795816988452,283,-3.2375388236238534,219,-1.0945001383619974,False,INCONCLUSIVO
Under15_FT,lay,fav1.40-1.80,U25 1.60-2.20,Todos,TOP 3,566,156,72.43816254416961,73.17917681359035,-0.7410142694207256,3.55,-1.2739179916964996,-6.495746332640601,3.942797647919203,1.0,221,310,0.6252582632397354,172,-5.983376383966408,84,1.3603939659248248,False,INCONCLUSIVO
Under15_FT,lay,fav1.40-1.80,U25 1.60-2.20,Todos,Todos,1583,407,74.28932406822489,75.67702084923681,-1.3876967810119267,4.1,-1.8298855984565043,-4.581760052629905,0.9860085205126136,1.0,221,953,-2.177670136885344,355,-3.573484614825664,275,1.6261737322116245,False,INCONCLUSIVO
Under15_FT,lay,fav1.40-1.80,Todos,fav fora,TOP 3,358,100,72.06703910614524,75.95773612577872,-3.8906970196334822,4.0,-5.205915236598038,-11.221298699326427,0.8927455576340622,1.0,171,215,-5.3087148279542795,91,-12.66299580721631,52,8.269012533937623,False,INCONCLUSIVO
Under15_FT,lay,fav1.40-1.80,Todos,fav fora,Todos,555,145,73.87387387387388,77.6173288843931,-3.7434550105192255,4.4,-4.907706982210731,-9.562113963468171,-0.05940241479875769,1.0,171,349,-5.432696378672401,117,-10.139259191339711,89,4.02839310580291,False,REPROVA
Under15_FT,lay,fav1.40-1.80,Todos,fav casa,TOP 3,604,172,71.52317880794702,72.95652272428012,-1.4333439163330963,3.55,-1.7748666907976816,-7.0473698210288624,3.499773908956722,1.0,229,323,-0.32359055930370306,188,-4.028331556856059,93,-2.2599290096533844,False,INCONCLUSIVO
Under15_FT,lay,fav1.40-1.80,Todos,fav casa,Todos,1941,461,76.2493560020608,77.05012590396966,-0.8007699019088599,4.4,-0.8936591188451455,-3.2424855064235008,1.2837929051489194,1.0,229,1117,-1.7029501496270936,462,-0.5601968762894762,362,1.1779390174054538,False,INCONCLUSIVO
Under15_FT,lay,fav1.40-1.80,Todos,Todos,TOP 3,633,191,69.826224328594,72.31925225427582,-2.4930279256818233,3.45,-3.317937852007735,-8.48022912615683,1.6217959158996784,1.0,235,335,-2.6067166930905805,201,-6.01744887759397,97,-0.18038498700168454,False,INCONCLUSIVO
Under15_FT,lay,fav1.40-1.80,Todos,Todos,Todos,2496,606,75.72115384615384,77.17624675899168,-1.455092912837841,4.4,-1.7862058192329258,-3.8128592617096864,0.39226970195723615,1.0,235,1466,-2.590863815341154,579,-2.4958623181908184,451,1.7404454783087209,False,INCONCLUSIVO
Under15_FT,lay,fav<=1.40,U25>2.20,fav casa,TOP 3,164,30,81.70731707317074,82.39547484643214,-0.6881577732613997,5.5,-0.8519328805966522,-7.4285865709601735,5.4913193560981775,1.0,99,100,-0.5982612818544136,31,1.552739280402102,33,-3.8795691492386264,False,INCONCLUSIVO
Under15_FT,lay,fav<=1.40,U25 1.60-2.20,Todos,TOP 3,186,43,76.88172043010752,77.10005645663766,-0.2183360265301304,4.3,-0.1643552411613011,-8.2047154154541,7.553269680037962,1.0,112,127,-1.4697684301313316,30,-9.522399744245993,29,15.233189934415753,False,INCONCLUSIVO
Under15_FT,lay,fav<=1.40,Todos,fav casa,TOP 3,277,59,78.70036101083032,79.05916221822312,-0.3588012073928004,4.8,-0.4245042054975553,-7.185661068990677,5.642059161974334,1.0,140,175,-0.5679784968856632,53,-6.015986562350468,49,6.135833874219242,False,INCONCLUSIVO
Under15_FT,lay,Todos,U25>2.20,fav fora,TOP 3,383,86,77.54569190600522,81.57955485861406,-4.033862952608835,5.2,-4.973236964902538,-10.425722613536799,0.17377931339726055,1.0,165,207,-1.6745118754957444,106,-9.930898804429901,70,-7.220721800864053,False,INCONCLUSIVO
BTTS_No,lay,fav1.40-1.80,U25<=1.60,Todos,TOP 3,117,70,40.17094017094017,40.89685664054659,-0.7259164696064135,1.66,-0.38398143823425573,-22.140141304147654,20.755333129584265,1.0,83,74,-12.311730449092492,21,5.120292469748467,22,34.48254923157812,False,INCONCLUSIVO
BTTS_No,lay,fav1.40-1.80,Todos,fav fora,TOP 3,427,204,52.2248243559719,53.21689463871947,-0.9920702827475703,2.08,-2.15191809786169,-10.796814963677901,6.4040959080103255,1.0,184,238,-3.361638989673097,123,-0.7889039671835663,66,-0.32975394365403504,False,INCONCLUSIVO
BTTS_No,lay,fav1.40-1.80,Todos,fav fora,Todos,783,348,55.55555555555556,56.4177335727147,-0.8621780171591431,2.24,-1.7240354959597997,-8.186616843156678,4.815842272974668,1.0,184,447,-2.081629273688496,192,-4.727374885318873,144,3.3904477082184608,False,INCONCLUSIVO
BTTS_No,lay,fav<=1.40,U25>2.20,fav fora,TOP 3,158,77,51.26582278481013,51.26763810359433,-0.001815318784192943,2.0,-0.408525095143554,-14.48403868502622,12.99558512282891,1.0,103,87,4.871383347043781,47,-1.7122097297305838,24,-16.99514412200638,False,INCONCLUSIVO
BTTS_No,lay,fav<=1.40,U25>2.20,fav fora,Todos,174,86,50.57471264367817,51.79376006266979,-1.2190474189916256,2.04,-2.4568224653245285,-16.511388984590642,10.442226334927359,1.0,103,99,1.2134289547301191,50,-0.7946623311319336,25,-20.315338357126127,False,INCONCLUSIVO
BTTS_No,lay,fav<=1.40,U25>2.20,fav casa,TOP 3,410,235,42.6829268292683,48.91882881813711,-6.235901988868808,1.91,-13.72697167503202,-23.23467577525709,-4.168915262308224,1.0,182,223,-8.549137412716451,117,-14.688079610126753,70,-28.615648990607568,False,REPROVA
BTTS_No,lay,fav>1.80,U25<=1.60,fav casa,Todos,1108,641,42.148014440433215,45.4373669926482,-3.289352552214986,1.8,-6.7025978825800845,-12.810248996184912,-0.6806177071804054,1.0,200,637,-2.6985060601560797,289,-10.27310557576248,182,-15.047266935076658,False,REPROVA
BTTS_No,lay,fav>1.80,U25<=1.60,Todos,TOP 3,556,323,41.90647482014388,42.87809674627304,-0.971621926129157,1.71,-2.3064885703599876,-11.96990109628254,6.911329821235859,1.0,213,307,-1.0378906921793445,161,-3.5131109927721096,88,-4.524594690736195,False,INCONCLUSIVO
BTTS_No,lay,fav>1.80,U25<=1.60,Todos,Todos,1550,867,44.06451612903226,45.78946395532556,-1.7249478262932993,1.82,-3.586989137865495,-9.236084498365555,1.8982479066976994,1.0,213,936,0.053369569515272344,373,-7.096368730822311,241,-12.293948316021117,False,INCONCLUSIVO
BTTS_No,lay,fav>1.80,Todos,fav fora,TOP 3,633,320,49.44707740916272,50.113278227916105,-0.6662008187533819,1.92,-1.5399876549750715,-9.297377455202898,6.343662428745921,1.0,229,339,-0.5907625706354034,197,-8.016677114186638,97,8.296306364339685,False,INCONCLUSIVO
BTTS_No,lay,fav>1.80,Todos,fav fora,Todos,3130,1357,56.645367412140565,57.10220460715221,-0.456837195011639,2.26,-0.8286188163009347,-4.156050891116936,2.387049640639114,1.0,229,1827,-0.24551253288339725,728,-2.9004311956823075,575,-0.05828102084737267,False,INCONCLUSIVO
BTTS_No,lay,fav>1.80,Todos,fav casa,Todos,5944,2758,53.600269179004044,55.60422156163634,-2.0039523826323014,2.2,-3.575219608154698,-5.93013723140284,-1.3372865954598607,1.0,244,3416,-1.9325236718899335,1392,-4.886571490410311,1136,-6.9080078988066544,False,REPROVA
BTTS_No,lay,fav>1.80,Todos,Todos,TOP 3,721,396,45.07628294036061,45.33971002430937,-0.2634270839487529,1.76,-0.6592387887859086,-8.900207009870485,7.647790223230731,1.0,245,359,2.0205726141068374,255,-2.2645429209036494,107,-5.824656919145461,False,INCONCLUSIVO
BTTS_No,lay,fav>1.80,Todos,Todos,Todos,9074,4115,54.65065020938946,56.12093821718679,-1.4702880077973268,2.22,-2.6278027601822185,-4.457417333904798,-0.7220378119023615,1.0,245,5243,-1.3446599772561467,2120,-4.20453840806975,1711,-4.606083319714553,False,REPROVA
BTTS_No,lay,fav1.40-1.80,U25>2.20,fav fora,TOP 3,301,123,59.136212624584715,60.18059752915481,-1.0443849045700948,2.42,-2.2331134048685497,-11.750846684749508,7.112185606356414,1.0,147,158,5.406955328528397,89,-9.686501827866227,54,-12.303100260978265,False,INCONCLUSIVO
BTTS_No,lay,fav1.40-1.80,U25>2.20,fav fora,Todos,424,170,59.905660377358494,61.30770768916361,-1.4020473118051102,2.48,-2.5821499880105185,-10.689853733040852,5.104798280269924,1.0,147,220,1.1455527096716256,117,-7.0390706502439855,87,-6.0147347697203575,False,INCONCLUSIVO
BTTS_No,lay,fav1.40-1.80,U25>2.20,fav casa,Todos,1124,455,59.519572953736656,60.595698162225275,-1.0761252084886208,2.42,-1.7623628367751623,-6.126553996421902,2.8419730940830785,1.0,206,546,-1.8969774846090082,332,-1.707764212618998,246,-1.5372699323140508,False,INCONCLUSIVO
BTTS_No,lay,fav1.40-1.80,U25>2.20,Todos,TOP 3,552,239,56.70289855072463,58.04671372775787,-1.3438151770332363,2.28,-2.680925386132239,-10.068538308895826,4.603169543405835,1.0,217,280,-3.9115347372766394,182,4.368388860065832,90,-13.107642880439096,False,INCONCLUSIVO
BTTS_No,lay,fav1.40-1.80,U25>2.20,Todos,Todos,1548,625,59.62532299741602,60.790718859526216,-1.1653958621101967,2.44,-1.9869040203176629,-6.050671213289617,2.155344282375429,1.0,217,766,-1.0231437473482519,449,-3.0969910571671573,333,-2.707058042987769,False,INCONCLUSIVO
BTTS_No,back,Todos,Todos,Todos,Todos,13390,7247,45.87752053771471,49.84814036794536,-3.970619830230654,2.06,-8.196542195668412,-10.017081256779313,-6.358631331355162,1.0,245,7671,-8.210676574110288,3182,-8.173428661219361,2537,-8.182794639337803,False,REPROVA
BTTS_No,lay,fav>1.80,U25>2.20,fav fora,TOP 3,406,148,63.54679802955665,63.762786282756764,-0.21598825320011672,2.6,-0.5039793592662523,-8.563244878381868,7.407659388004281,1.0,167,198,-4.0468138967258875,128,0.018776014434400412,80,7.428127523025305,False,INCONCLUSIVO
BTTS_No,lay,fav>1.80,U25>2.20,fav fora,Todos,824,296,64.07766990291262,65.22140729436337,-1.143737391450761,2.72,-1.7364443384224275,-7.349713722734077,3.7398668588647204,1.0,167,367,-4.536027283739495,255,-1.4830057416721139,202,3.0299917940529832,False,INCONCLUSIVO
BTTS_No,lay,fav>1.80,U25>2.20,fav casa,TOP 3,482,181,62.448132780082986,63.06072700531982,-0.6125942252368288,2.58,-0.6949108853844626,-8.172871629294452,6.588686316860219,1.0,193,242,-0.1116579024987312,152,3.3791952879024887,88,-9.335949069452228,False,INCONCLUSIVO
BTTS_No,lay,fav>1.80,U25>2.20,Todos,Todos,2106,746,64.57739791073125,65.01270447419148,-0.4353065634602249,2.7,-0.6370947866299297,-4.129228249950908,3.0490278642603545,1.0,204,982,-2.402000617384303,611,1.2595203136504038,513,0.48240950095196145,False,INCONCLUSIVO
BTTS_No,lay,fav>1.80,U25 1.60-2.20,fav fora,TOP 3,564,281,50.177304964539005,53.295889187894886,-3.1185842233558803,2.06,-6.143019475593184,-14.16362090578678,1.5892241179910622,1.0,212,321,-4.680520138757508,160,-9.415805878816894,83,-5.490205772080635,False,INCONCLUSIVO
BTTS_No,lay,fav>1.80,U25 1.60-2.20,fav fora,Todos,1864,835,55.20386266094421,55.986263040198814,-0.7824003792545997,2.22,-1.6252103274512124,-5.608522981894505,1.9781675927456437,1.0,212,1161,-0.4760823960648507,389,-5.283623190562891,314,-1.3418183675439657,False,INCONCLUSIVO
BTTS_No,lay,fav>1.80,U25 1.60-2.20,fav casa,Todos,3554,1667,53.09510410804727,55.428411458193715,-2.3333073501464408,2.18,-3.9149508754052444,-7.20195656505641,-0.6342709510465336,1.0,234,2164,-1.935540623714232,747,-6.6678893962819,643,-7.37840143460352,False,REPROVA
BTTS_No,lay,fav>1.80,U25 1.60-2.20,Todos,TOP 3,684,336,50.877192982456144,51.2846741092571,-0.40748112680095705,1.98,-0.7540689640034596,-8.391266209886366,6.581037548497673,1.0,242,357,0.009183016779445592,227,-3.4554304183797626,100,2.65321196603578,False,INCONCLUSIVO
BTTS_No,lay,fav>1.80,U25 1.60-2.20,Todos,Todos,5418,2502,53.820598006644516,55.62033381863253,-1.7997358119880125,2.18,-3.1271922225100224,-5.641479290362043,-0.5640903976174392,1.0,242,3325,-1.425937314751546,1136,-6.193875704358755,957,-5.397746175401115,False,REPROVA
BTTS_No,lay,fav>1.80,U25<=1.60,fav casa,TOP 3,500,288,42.400000000000006,43.094477469407025,-0.6944774694070177,1.72,-1.2611742539732502,-11.555519828674946,9.127502931968179,1.0,200,274,0.22913055493478549,144,-2.7730923757817814,82,-3.585897523489993,False,INCONCLUSIVO
BTTS_No,back,Todos,U25 1.60-2.20,fav fora,Todos,2255,1225,45.67627494456763,50.32633463843279,-4.650059693865161,2.04,-9.634124168514413,-13.685452166590528,-5.461796505021303,1.0,221,1412,-9.516324362606234,469,-6.775159914712156,374,-13.664037433155082,False,REPROVA
BTTS_No,back,Todos,U25 1.60-2.20,fav casa,TOP 3,687,341,50.36390101892285,57.78543875422118,-7.421537735298333,1.78,-13.195924308588063,-19.64636446220931,-6.726111289962709,1.0,239,352,-18.0625,236,-9.405508474576274,99,-4.928282828282832,False,REPROVA
BTTS_No,back,Todos,U25 1.60-2.20,fav casa,Todos,4956,2599,47.55851493139629,51.53184803772874,-3.973333106332455,2.0,-7.472901533494756,-10.345779676322184,-4.68476392839879,1.0,239,3025,-8.546793388429755,1047,-6.291738299904489,884,-5.197058823529412,False,REPROVA
BTTS_No,back,Todos,U25 1.60-2.20,Todos,TOP 3,709,337,52.46826516220029,58.3925472682389,-5.924282106038614,1.76,-10.186953455571228,-16.713980415959693,-3.8845889004087057,1.0,244,359,-13.394011142061283,246,-4.950813008130083,104,-11.501923076923076,False,REPROVA
BTTS_No,back,Todos,U25 1.60-2.20,Todos,Todos,7211,3824,46.96990708639578,51.154863886374926,-4.184956799979145,2.02,-8.148751906809043,-10.405055610066553,-5.810482814548807,1.0,244,4437,-8.855330178048233,1516,-6.441292875989448,1258,-7.714268680445153,False,REPROVA
BTTS_No,back,Todos,U25<=1.60,fav fora,TOP 3,351,163,53.561253561253565,60.25824398435707,-6.696990423103511,1.7,-11.608119658119659,-20.23758489304813,-2.6791808888836446,1.0,169,225,-11.207333333333331,82,-13.789634146341465,44,-9.592045454545456,False,REPROVA
BTTS_No,back,Todos,U25<=1.60,fav fora,Todos,464,221,52.37068965517242,59.51316714025919,-7.142477485086774,1.73,-12.415840517241381,-20.497974769651602,-3.836816497766156,1.0,169,317,-13.86498422712934,86,-13.529651162790701,61,-3.3147540983606563,False,REPROVA
BTTS_No,back,Todos,U25<=1.60,fav casa,TOP 3,509,211,58.546168958742626,63.29660066691759,-4.750431708174963,1.61,-7.3023575638506895,-14.504160089248364,-0.1885412047302328,1.0,202,279,-6.572580645161293,145,-7.565862068965518,85,-9.248235294117645,False,REPROVA
BTTS_No,back,Todos,U25<=1.60,fav casa,Todos,1213,514,57.62572135201979,60.88714746904299,-3.261426117023203,1.69,-5.084624896949713,-8.98280293534719,-1.0679614445706636,1.0,202,701,-6.036091298145508,305,-4.882131147540986,207,-2.160869565217393,False,REPROVA
BTTS_No,back,Todos,U25<=1.60,Todos,TOP 3,561,234,58.288770053475936,63.52785304163153,-5.239082988155596,1.6,-8.241087344028521,-14.81751050252343,-1.658702040792762,1.0,214,308,-7.336038961038962,162,-7.838271604938273,91,-12.021428571428576,False,REPROVA
BTTS_No,back,Todos,U25<=1.60,Todos,Todos,1677,735,56.17173524150269,60.506988332158265,-4.335253090655577,1.7,-7.113059033989268,-10.856627832042012,-3.3244523104885126,1.0,214,1018,-8.473968565815325,391,-6.784143222506396,268,-2.4235074626865676,False,REPROVA
BTTS_No,back,Todos,Todos,fav fora,TOP 3,669,317,52.615844544095665,57.25965167452234,-4.643807130426669,1.76,-8.481016442451422,-15.319891015051395,-1.6607014431121045,1.0,238,348,-7.525143678160923,222,-2.447072072072075,99,-25.371717171717172,False,REPROVA
BTTS_No,back,Todos,Todos,fav fora,Todos,4137,2315,44.04157602127145,48.628678026887776,-4.587102005616322,2.12,-9.757009910563212,-13.022847940959398,-6.408776148680947,1.0,238,2411,-9.55335960182497,975,-8.488615384615386,751,-12.05752330226365,False,REPROVA
BTTS_No,back,Todos,Todos,fav casa,TOP 3,728,310,57.417582417582416,62.12097586460244,-4.703393447020032,1.62,-7.783447802197804,-14.158721578149564,-1.4853463955026505,1.0,244,360,-10.589305555555557,262,-6.123282442748091,106,-2.3575471698113226,False,REPROVA
