ko,dia,home,away,janela,fav,quem,minuto,odd,lay_size,lay_pre,red,fonte,pnl,be
2026-08-22 09:30,2026-08-22,Toyama,FC Imabari,10-25,>1.80,?,11.7,16.5,387.36,24.0,0,b365,0.06129032258064516,0.9422492401215806
2026-08-22 09:30,2026-08-22,Toyama,FC Imabari,25-40,>1.80,?,29.6,21.0,505.33,24.0,0,b365,0.0475,0.9546539379474941
2026-08-22 09:30,2026-08-22,Toyama,FC Imabari,46-60,>1.80,?,46.6,23.0,393.17,24.0,0,b365,0.04318181818181818,0.9586056644880174
2026-08-22 10:00,2026-08-22,Iwata,Tokushima,10-25,>1.80,?,16.6,14.5,645.15,970.0,0,betfair,0.07037037037037036,0.9342560553633218
2026-08-22 10:00,2026-08-22,Iwata,Tokushima,25-40,>1.80,mand,28.700000000000003,19.0,396.45,970.0,0,betfair,0.05277777777777778,0.949868073878628
2026-08-22 10:00,2026-08-22,Kumamoto,Nagano Parceiro,10-25,>1.80,?,16.6,13.0,1488.74,60.0,0,b365,0.07916666666666666,0.9266409266409267
2026-08-22 10:00,2026-08-22,Kumamoto,Nagano Parceiro,25-40,>1.80,?,28.700000000000003,17.0,849.14,60.0,0,b365,0.059375,0.943952802359882
2026-08-22 10:00,2026-08-22,Kyoto,Mito,10-25,>1.80,?,16.6,12.5,248.41,970.0,0,betfair,0.08260869565217391,0.9236947791164659
2026-08-22 10:30,2026-08-22,Ansan Greeners FC,Seongnam FC,46-60,>1.80,mand,56.7,22.0,388.89,990.0,0,betfair,0.04523809523809524,0.9567198177676538
2026-08-22 10:30,2026-08-22,Bucheon FC 1995,Pohang Steelers,10-25,>1.80,?,10.7,13.5,3167.22,21.0,0,betfair,0.076,0.929368029739777
2026-08-22 10:30,2026-08-22,Suwon FC,Gimhae City,25-40,1.40-1.80,?,33.8,28.0,581.97,24.0,0,b365,0.03518518518518518,0.9660107334525939
2026-08-22 11:00,2026-08-22,Cottbus,Augsburg,60-75,1.40-1.80,visit,61.8,25.0,611.2,17.5,0,betfair,0.03958333333333333,0.9619238476953909
2026-08-22 11:00,2026-08-22,Dalian Kun City FC,Wuxi Wugou,46-60,>1.80,mand,50.8,24.0,956.05,60.0,0,b365,0.041304347826086954,0.9603340292275574
2026-08-22 11:00,2026-08-22,Dalian Kun City FC,Wuxi Wugou,60-75,>1.80,mand,61.8,29.0,757.93,60.0,0,b365,0.033928571428571426,0.9671848013816926
2026-08-22 11:30,2026-08-22,Birmingham,Bristol City,10-25,1.40-1.80,?,20.799999999999997,13.0,79.86,22.0,1,betfair,-1.0,0.9266409266409267
2026-08-22 11:30,2026-08-22,Carlisle,Hornchurch,10-25,1.40-1.80,?,20.799999999999997,29.0,460.82,970.0,0,betfair,0.033928571428571426,0.9671848013816926
2026-08-22 11:30,2026-08-22,Eastleigh,Scunthorpe,46-60,>1.80,mand,49.8,20.0,104.6,17.5,0,betfair,0.049999999999999996,0.9523809523809524
2026-08-22 11:30,2026-08-22,FC Halifax Town,Tamworth FC,10-25,>1.80,?,14.8,12.0,483.69,16.5,0,betfair,0.08636363636363636,0.9205020920502093
2026-08-22 11:30,2026-08-22,Hull,Man Utd,10-25,<=1.40,?,14.8,11.5,100.92,24.0,0,betfair,0.09047619047619047,0.9170305676855895
2026-08-22 11:30,2026-08-22,Millwall,Norwich,10-25,>1.80,?,14.8,12.0,411.51,15.5,0,betfair,0.08636363636363636,0.9205020920502093
2026-08-22 11:30,2026-08-22,Millwall,Norwich,25-40,>1.80,mand,31.799999999999997,19.0,587.75,15.5,0,betfair,0.05277777777777778,0.949868073878628
2026-08-22 11:30,2026-08-22,Millwall,Norwich,46-60,>1.80,mand,49.8,20.0,539.63,15.5,0,betfair,0.049999999999999996,0.9523809523809524
2026-08-22 11:30,2026-08-22,Salford City,Chesterfield,10-25,>1.80,?,14.8,11.5,1270.99,18.0,0,betfair,0.09047619047619047,0.9170305676855895
2026-08-22 11:30,2026-08-22,Salford City,Chesterfield,46-60,>1.80,?,49.8,19.0,119.56,18.0,0,betfair,0.05277777777777778,0.949868073878628
2026-08-22 11:30,2026-08-22,Solihull Moors,Southend,10-25,>1.80,?,14.8,12.0,1513.29,970.0,0,betfair,0.08636363636363636,0.9205020920502093
2026-08-22 11:30,2026-08-22,Woking,AFC Fylde,46-60,>1.80,visit,49.8,24.0,753.24,20.0,0,betfair,0.041304347826086954,0.9603340292275574
2026-08-22 11:30,2026-08-22,Worthing,Wealdstone,46-60,>1.80,mand,49.8,22.0,1164.49,970.0,0,betfair,0.04523809523809524,0.9567198177676538
2026-08-22 11:30,2026-08-22,Yeovil,Gateshead,10-25,>1.80,?,14.8,22.0,769.44,36.0,0,betfair,0.04523809523809524,0.9567198177676538
2026-08-22 11:45,2026-08-22,Harrogate Town,Barrow,10-25,>1.80,mand,16.8,17.5,587.36,990.0,1,b365,-1.0,0.9455587392550143
2026-08-22 12:00,2026-08-22,Beijing Guoan,Yunnan Yukun,25-40,1.40-1.80,?,25.799999999999997,21.0,705.08,16.5,0,betfair,0.0475,0.9546539379474941
2026-08-22 12:00,2026-08-22,Beijing Guoan,Yunnan Yukun,46-60,1.40-1.80,?,48.9,24.0,528.83,16.5,0,betfair,0.041304347826086954,0.9603340292275574
2026-08-22 12:00,2026-08-22,Metz,Laval,60-75,>1.80,visit,61.2,23.0,821.84,21.0,0,betfair,0.04318181818181818,0.9586056644880174
2026-08-22 12:45,2026-08-22,Korona Kielce,LKP Motor Lublin,10-25,>1.80,?,10.100000000000001,15.0,1247.14,17.0,0,betfair,0.06785714285714285,0.9364548494983278
2026-08-22 13:30,2026-08-22,Duisburg,Elversberg,25-40,>1.80,visit,29.200000000000003,20.0,573.55,15.0,0,betfair,0.049999999999999996,0.9523809523809524
2026-08-22 13:30,2026-08-22,Duisburg,Elversberg,46-60,>1.80,visit,52.099999999999994,24.0,108.33,15.0,0,betfair,0.041304347826086954,0.9603340292275574
2026-08-22 14:00,2026-08-22,Blackburn,Middlesbrough,10-25,>1.80,?,11.2,15.5,575.09,17.0,0,b365,0.06551724137931034,0.9385113268608415
2026-08-22 14:00,2026-08-22,Blackburn,Middlesbrough,25-40,>1.80,visit,28.1,21.0,2364.64,17.0,0,b365,0.0475,0.9546539379474941
2026-08-22 14:00,2026-08-22,Blackburn,Middlesbrough,46-60,>1.80,visit,46.0,23.0,1144.15,17.0,0,b365,0.04318181818181818,0.9586056644880174
2026-08-22 14:00,2026-08-22,Colchester,Oldham,60-75,>1.80,?,63.0,26.0,576.66,970.0,0,betfair,0.038,0.9633911368015414
2026-08-22 14:00,2026-08-22,Everton,Crystal Palace,25-40,>1.80,mand,34.1,18.5,103.74,16.5,0,betfair,0.054285714285714284,0.948509485094851
2026-08-22 14:00,2026-08-22,Everton,Crystal Palace,46-60,>1.80,mand,46.0,19.0,4057.6,16.5,0,betfair,0.05277777777777778,0.949868073878628
2026-08-22 14:00,2026-08-22,HK Kopavogur,Throttur,25-40,>1.80,?,28.1,12.5,1861.86,950.0,0,betfair,0.08260869565217391,0.9236947791164659
2026-08-22 14:00,2026-08-22,HK Kopavogur,Throttur,46-60,>1.80,?,46.0,12.5,951.3,950.0,0,betfair,0.08260869565217391,0.9236947791164659
2026-08-22 14:00,2026-08-22,HK Kopavogur,Throttur,60-75,>1.80,?,63.0,15.0,612.6,950.0,0,betfair,0.06785714285714285,0.9364548494983278
2026-08-22 14:00,2026-08-22,Ilves,VPS,10-25,>1.80,?,11.3,22.0,110.07,15.5,0,betfair,0.04523809523809524,0.9567198177676538
2026-08-22 14:00,2026-08-22,Leicester,Burton Albion,10-25,1.40-1.80,?,11.3,20.0,31.55,950.0,0,betfair,0.049999999999999996,0.9523809523809524
2026-08-22 14:00,2026-08-22,Livingston,Dunfermline,46-60,>1.80,mand,46.0,23.0,625.01,160.0,0,betfair,0.04318181818181818,0.9586056644880174
2026-08-22 14:00,2026-08-22,MK Dons,Huddersfield,10-25,>1.80,?,11.3,25.0,83.15,16.5,0,betfair,0.03958333333333333,0.9619238476953909
2026-08-22 14:00,2026-08-22,MK Dons,Huddersfield,46-60,>1.80,visit,46.0,17.5,486.88,16.5,0,betfair,0.05757575757575757,0.9455587392550143
2026-08-22 14:00,2026-08-22,Preston,Wolves,46-60,>1.80,visit,46.1,25.0,1706.44,17.0,0,betfair,0.03958333333333333,0.9619238476953909
2026-08-22 14:00,2026-08-22,Rochdale,Crawley Town,25-40,>1.80,?,28.1,14.5,799.07,22.0,0,betfair,0.07037037037037036,0.9342560553633218
2026-08-22 14:00,2026-08-22,Rochdale,Crawley Town,46-60,>1.80,visit,46.0,16.5,399.73,22.0,0,betfair,0.06129032258064516,0.9422492401215806
2026-08-22 14:00,2026-08-22,Rotherham,York City,10-25,>1.80,?,11.3,22.0,98.22,19.0,0,betfair,0.04523809523809524,0.9567198177676538
2026-08-22 14:00,2026-08-22,Southampton,Stoke,10-25,1.40-1.80,?,11.2,16.5,298.99,18.0,0,betfair,0.06129032258064516,0.9422492401215806
2026-08-22 14:00,2026-08-22,Stockport,Blackpool,10-25,1.40-1.80,?,11.3,18.5,115.68,20.0,0,betfair,0.054285714285714284,0.948509485094851
2026-08-22 14:00,2026-08-22,Swindon,Cheltenham,46-60,>1.80,mand,46.0,23.0,312.69,970.0,0,betfair,0.04318181818181818,0.9586056644880174
2026-08-22 14:00,2026-08-22,West Ham,Charlton,10-25,1.40-1.80,?,11.3,10.0,206.53,22.0,0,betfair,0.10555555555555556,0.9045226130653267
2026-08-22 14:00,2026-08-22,West Ham,Charlton,25-40,1.40-1.80,?,28.1,12.0,1175.24,22.0,0,betfair,0.08636363636363636,0.9205020920502093
2026-08-22 14:00,2026-08-22,West Ham,Charlton,46-60,1.40-1.80,?,46.0,14.0,1277.36,22.0,0,betfair,0.07307692307692307,0.931899641577061
2026-08-22 14:00,2026-08-22,Wigan,Leyton Orient,10-25,>1.80,?,11.3,21.0,86.37,19.5,0,betfair,0.0475,0.9546539379474941
2026-08-22 14:00,2026-08-22,Wigan,Leyton Orient,46-60,>1.80,?,46.0,19.0,175.85,19.5,0,betfair,0.05277777777777778,0.949868073878628
2026-08-22 14:00,2026-08-22,Wigan,Leyton Orient,60-75,>1.80,visit,63.0,28.0,137.05,19.5,0,betfair,0.03518518518518518,0.9660107334525939
2026-08-22 14:00,2026-08-22,Wycombe,Plymouth,60-75,>1.80,visit,63.0,28.0,351.97,17.5,0,betfair,0.03518518518518518,0.9660107334525939
2026-08-22 14:30,2026-08-22,Maritimo,Academico de Viseu,10-25,>1.80,?,16.1,12.5,1454.36,22.0,1,b365,-1.0,0.9236947791164659
2026-08-22 15:00,2026-08-22,Athletic Bilbao,Sevilla,10-25,>1.80,?,14.899999999999999,18.0,91.08,24.0,0,betfair,0.055882352941176466,0.947075208913649
2026-08-22 15:00,2026-08-22,Athletic Bilbao,Sevilla,25-40,>1.80,visit,31.700000000000003,24.0,2596.01,24.0,0,betfair,0.041304347826086954,0.9603340292275574
2026-08-22 15:00,2026-08-22,Athletic Bilbao,Sevilla,46-60,>1.80,visit,49.099999999999994,25.0,1927.43,24.0,0,betfair,0.03958333333333333,0.9619238476953909
2026-08-22 15:00,2026-08-22,Mlada Boleslav,Slovacko,25-40,>1.80,mand,31.700000000000003,24.0,140.23,80.0,0,betfair,0.041304347826086954,0.9603340292275574
2026-08-22 15:00,2026-08-22,Oviedo,Leganes,10-25,>1.80,?,14.899999999999999,16.5,2452.79,26.0,0,b365,0.06129032258064516,0.9422492401215806
2026-08-22 15:00,2026-08-22,Oviedo,Leganes,25-40,>1.80,?,31.700000000000003,26.0,1511.97,26.0,0,b365,0.038,0.9633911368015414
2026-08-22 15:00,2026-08-22,SCR Altach,Hartberg,10-25,>1.80,?,14.899999999999999,11.5,3019.2,20.0,0,betfair,0.09047619047619047,0.9170305676855895
2026-08-22 15:00,2026-08-22,SCR Altach,Hartberg,25-40,>1.80,?,31.700000000000003,15.0,1813.97,20.0,0,betfair,0.06785714285714285,0.9364548494983278
2026-08-22 15:00,2026-08-22,SCR Altach,Hartberg,46-60,>1.80,?,49.099999999999994,16.5,149.33,20.0,0,betfair,0.06129032258064516,0.9422492401215806
2026-08-22 15:00,2026-08-22,SK Artis Brno,Sparta Prague,10-25,1.40-1.80,?,14.899999999999999,24.0,84.56,28.0,0,b365,0.041304347826086954,0.9603340292275574
2026-08-22 15:15,2026-08-22,Lens,Auxerre,10-25,1.40-1.80,?,16.7,21.0,1672.33,24.0,0,betfair,0.0475,0.9546539379474941
2026-08-22 15:30,2026-08-22,Piast Gliwice,Legia Warsaw,10-25,>1.80,?,13.399999999999999,15.0,478.82,18.0,0,betfair,0.06785714285714285,0.9364548494983278
2026-08-22 15:30,2026-08-22,Piast Gliwice,Legia Warsaw,25-40,>1.80,visit,35.6,24.0,743.37,18.0,0,betfair,0.041304347826086954,0.9603340292275574
2026-08-22 15:30,2026-08-22,Piast Gliwice,Legia Warsaw,46-60,>1.80,visit,46.9,22.0,190.27,18.0,0,betfair,0.04523809523809524,0.9567198177676538
2026-08-22 16:00,2026-08-22,FC Wil,Kriens,10-25,>1.80,?,22.6,13.0,3056.57,13.5,0,betfair,0.07916666666666666,0.9266409266409267
2026-08-22 16:00,2026-08-22,FC Wil,Kriens,25-40,>1.80,?,28.200000000000003,14.0,1547.58,13.5,0,betfair,0.07307692307692307,0.931899641577061
2026-08-22 16:00,2026-08-22,FC Wil,Kriens,46-60,>1.80,visit,50.2,17.5,2327.52,13.5,0,betfair,0.05757575757575757,0.9455587392550143
2026-08-22 16:00,2026-08-22,FC Wil,Kriens,60-75,>1.80,visit,61.400000000000006,25.0,933.92,13.5,0,betfair,0.03958333333333333,0.9619238476953909
2026-08-22 16:00,2026-08-22,Ludogorets,Slavia Sofia,10-25,<=1.40,?,11.2,10.5,859.9,36.0,0,betfair,0.09999999999999999,0.9090909090909092
2026-08-22 16:00,2026-08-22,Luzern,Lausanne,10-25,>1.80,?,11.2,14.0,4089.92,12.5,0,betfair,0.07307692307692307,0.931899641577061
2026-08-22 16:00,2026-08-22,Luzern,Lausanne,25-40,>1.80,?,28.200000000000003,17.0,3740.06,12.5,0,betfair,0.059375,0.943952802359882
2026-08-22 16:00,2026-08-22,Luzern,Lausanne,46-60,>1.80,mand,50.2,21.0,103.02,12.5,0,betfair,0.0475,0.9546539379474941
2026-08-22 16:00,2026-08-22,Njardvik,Volsungur,10-25,1.40-1.80,?,11.2,29.0,429.83,990.0,0,betfair,0.033928571428571426,0.9671848013816926
2026-08-22 16:00,2026-08-22,Rizespor,Samsunspor,10-25,>1.80,?,22.6,12.0,2248.43,17.5,0,betfair,0.08636363636363636,0.9205020920502093
2026-08-22 16:00,2026-08-22,Rizespor,Samsunspor,25-40,>1.80,?,28.200000000000003,12.5,1985.07,17.5,0,betfair,0.08260869565217391,0.9236947791164659
2026-08-22 16:00,2026-08-22,Rizespor,Samsunspor,46-60,>1.80,?,50.2,14.0,1978.87,17.5,0,betfair,0.07307692307692307,0.931899641577061
2026-08-22 16:00,2026-08-22,Rizespor,Samsunspor,60-75,>1.80,?,61.400000000000006,22.0,1532.0,17.5,0,betfair,0.04523809523809524,0.9567198177676538
2026-08-22 16:30,2026-08-22,Brentford,Tottenham,10-25,>1.80,?,14.600000000000001,15.0,2482.49,16.0,0,betfair,0.06785714285714285,0.9364548494983278
2026-08-22 16:30,2026-08-22,Udinese,Como,10-25,>1.80,?,20.200000000000003,13.0,1309.14,21.0,0,betfair,0.07916666666666666,0.9266409266409267
2026-08-22 16:30,2026-08-22,Udinese,Como,25-40,>1.80,?,25.799999999999997,13.0,599.56,21.0,0,betfair,0.07916666666666666,0.9266409266409267
2026-08-22 16:30,2026-08-22,Udinese,Como,46-60,>1.80,?,47.8,16.5,710.89,21.0,0,betfair,0.06129032258064516,0.9422492401215806
2026-08-22 16:45,2026-08-22,Dundee Utd,Dundee,25-40,>1.80,?,32.8,15.5,3520.39,16.0,0,betfair,0.06551724137931034,0.9385113268608415
2026-08-22 16:45,2026-08-22,Dundee Utd,Dundee,46-60,>1.80,?,49.599999999999994,16.0,3042.08,16.0,0,betfair,0.06333333333333332,0.9404388714733543
2026-08-22 16:45,2026-08-22,Sparta Rotterdam,FC Utrecht,10-25,>1.80,?,10.8,11.0,833.93,14.5,0,betfair,0.095,0.9132420091324202
2026-08-22 16:45,2026-08-22,Sparta Rotterdam,FC Utrecht,25-40,>1.80,?,27.1,13.0,725.34,14.5,0,betfair,0.07916666666666666,0.9266409266409267
2026-08-22 17:00,2026-08-22,AD Ceuta FC,Las Palmas,10-25,>1.80,?,17.799999999999997,12.5,1794.01,15.0,0,betfair,0.08260869565217391,0.9236947791164659
2026-08-22 17:00,2026-08-22,AD Ceuta FC,Las Palmas,25-40,>1.80,?,29.0,15.0,98.46,15.0,0,betfair,0.06785714285714285,0.9364548494983278
2026-08-22 17:00,2026-08-22,AD Ceuta FC,Las Palmas,46-60,>1.80,visit,50.900000000000006,18.0,203.24,15.0,0,betfair,0.055882352941176466,0.947075208913649
2026-08-22 17:00,2026-08-22,AD Ceuta FC,Las Palmas,60-75,>1.80,visit,62.0,24.0,117.27,15.0,0,betfair,0.041304347826086954,0.9603340292275574
2026-08-22 17:00,2026-08-22,Albacete,Sociedad B,10-25,1.40-1.80,?,12.100000000000001,11.0,5815.29,20.0,0,betfair,0.095,0.9132420091324202
2026-08-22 17:00,2026-08-22,Albacete,Sociedad B,25-40,1.40-1.80,?,29.0,14.5,71.44,20.0,0,betfair,0.07037037037037036,0.9342560553633218
2026-08-22 17:00,2026-08-22,Carrarese,Mantova,10-25,>1.80,visit,17.799999999999997,15.5,1076.85,18.0,0,betfair,0.06551724137931034,0.9385113268608415
2026-08-22 17:00,2026-08-22,Carrarese,Mantova,25-40,>1.80,visit,29.0,17.5,981.59,18.0,0,betfair,0.05757575757575757,0.9455587392550143
2026-08-22 17:00,2026-08-22,Carrarese,Mantova,46-60,>1.80,visit,50.900000000000006,23.0,811.76,18.0,0,betfair,0.04318181818181818,0.9586056644880174
2026-08-22 17:00,2026-08-22,Estoril Praia,Rio Ave,10-25,>1.80,?,12.100000000000001,10.5,4166.81,16.5,0,betfair,0.09999999999999999,0.9090909090909092
2026-08-22 17:00,2026-08-22,Estoril Praia,Rio Ave,25-40,>1.80,?,29.0,14.5,3231.44,16.5,0,betfair,0.07037037037037036,0.9342560553633218
2026-08-22 17:00,2026-08-22,Estoril Praia,Rio Ave,46-60,>1.80,?,50.900000000000006,17.0,287.87,16.5,0,betfair,0.059375,0.943952802359882
2026-08-22 17:00,2026-08-22,Lusitania Futebol Clube,Torreense,46-60,>1.80,mand,50.900000000000006,22.0,980.47,19.0,1,betfair,-1.0,0.9567198177676538
2026-08-22 17:30,2026-08-22,Maccabi Haifa,Hapoel Ramat Gan,10-25,1.40-1.80,?,15.3,27.0,367.09,38.0,0,b365,0.036538461538461534,0.9647495361781077
2026-08-22 17:30,2026-08-22,Sturm Graz,SC Austria Lustenau,10-25,1.40-1.80,?,15.3,9.8,1072.58,25.0,0,b365,0.10795454545454544,0.9025641025641027
2026-08-22 17:30,2026-08-22,Sturm Graz,SC Austria Lustenau,25-40,1.40-1.80,?,26.4,11.5,614.5,25.0,0,b365,0.09047619047619047,0.9170305676855895
2026-08-22 17:30,2026-08-22,Sturm Graz,SC Austria Lustenau,46-60,1.40-1.80,?,48.2,12.5,134.61,25.0,0,b365,0.08260869565217391,0.9236947791164659
2026-08-22 18:00,2026-08-22,Cerro Largo FC,Defensor Sporting,10-25,>1.80,visit,18.200000000000003,21.0,1358.62,25.0,0,betfair,0.0475,0.9546539379474941
2026-08-22 18:00,2026-08-22,Cerro Largo FC,Defensor Sporting,25-40,>1.80,visit,29.299999999999997,26.0,741.74,25.0,0,betfair,0.038,0.9633911368015414
2026-08-22 18:00,2026-08-22,Slavia Prague,Bohemians 1905,10-25,<=1.40,?,18.200000000000003,25.0,113.96,27.0,1,betfair,-1.0,0.9619238476953909
2026-08-22 18:15,2026-08-22,Slask Wroclaw,Widzew Lodz,10-25,>1.80,?,14.3,12.0,184.23,18.0,0,betfair,0.08636363636363636,0.9205020920502093
2026-08-22 18:30,2026-08-22,Antalyaspor,Pendikspor,10-25,>1.80,?,10.3,11.5,459.63,22.0,0,betfair,0.09047619047619047,0.9170305676855895
2026-08-22 18:30,2026-08-22,FC Kosice,Slovan Bratislava,10-25,>1.80,?,10.3,13.0,303.85,16.0,0,betfair,0.07916666666666666,0.9266409266409267
2026-08-22 18:30,2026-08-22,FC Zurich,FC Basel,10-25,>1.80,?,10.3,11.0,1576.09,40.0,0,betfair,0.095,0.9132420091324202
2026-08-22 18:30,2026-08-22,FC Zurich,FC Basel,25-40,>1.80,?,26.4,12.5,1113.53,40.0,0,betfair,0.08260869565217391,0.9236947791164659
2026-08-22 18:30,2026-08-22,FC Zurich,FC Basel,46-60,>1.80,?,53.400000000000006,15.0,951.83,40.0,0,betfair,0.06785714285714285,0.9364548494983278
2026-08-22 18:30,2026-08-22,Nueva Chicago,CA Atlanta,10-25,>1.80,visit,10.3,19.5,296.0,34.0,0,betfair,0.05135135135135135,0.9511568123393317
2026-08-22 18:30,2026-08-22,San Martin De San Juan,Club Gimnasia y Tiro,10-25,>1.80,mand,10.3,25.0,1637.65,950.0,0,betfair,0.03958333333333333,0.9619238476953909
2026-08-22 18:45,2026-08-22,Antwerp,Genk,10-25,>1.80,?,11.399999999999999,11.0,1451.52,16.5,0,betfair,0.095,0.9132420091324202
2026-08-22 18:45,2026-08-22,Le Mans,Brest,10-25,>1.80,?,22.4,14.0,4134.67,17.5,1,betfair,-1.0,0.931899641577061
2026-08-22 18:45,2026-08-22,Le Mans,Brest,25-40,>1.80,?,27.9,15.5,4701.32,17.5,1,betfair,-1.0,0.9385113268608415
2026-08-22 19:00,2026-08-22,Benevento,Modena,10-25,>1.80,mand,23.4,17.5,364.91,17.0,0,betfair,0.05757575757575757,0.9455587392550143
2026-08-22 19:00,2026-08-22,Calcio Avellino SSD,Arezzo,10-25,>1.80,?,12.899999999999999,15.0,1107.59,19.5,0,betfair,0.06785714285714285,0.9364548494983278
2026-08-22 19:00,2026-08-22,Calcio Avellino SSD,Arezzo,25-40,>1.80,mand,28.799999999999997,20.0,80.41,19.5,0,betfair,0.049999999999999996,0.9523809523809524
2026-08-22 19:00,2026-08-22,Calcio Avellino SSD,Arezzo,46-60,>1.80,mand,55.599999999999994,25.0,1196.35,19.5,0,betfair,0.03958333333333333,0.9619238476953909
2026-08-22 19:00,2026-08-22,Calcio Avellino SSD,Arezzo,60-75,>1.80,mand,61.0,29.0,84.61,19.5,0,betfair,0.033928571428571426,0.9671848013816926
2026-08-22 19:00,2026-08-22,Dinamo Zagreb,Varazdin,10-25,1.40-1.80,?,23.4,11.5,1152.11,19.0,0,betfair,0.09047619047619047,0.9170305676855895
2026-08-22 19:00,2026-08-22,Dinamo Zagreb,Varazdin,25-40,1.40-1.80,?,28.799999999999997,12.0,119.08,19.0,0,betfair,0.08636363636363636,0.9205020920502093
2026-08-22 19:00,2026-08-22,Dinamo Zagreb,Varazdin,46-60,1.40-1.80,?,55.599999999999994,14.5,698.46,19.0,0,betfair,0.07037037037037036,0.9342560553633218
2026-08-22 19:00,2026-08-22,Dinamo Zagreb,Varazdin,60-75,1.40-1.80,?,61.0,18.5,75.52,19.0,0,betfair,0.054285714285714284,0.948509485094851
2026-08-22 19:00,2026-08-22,Empoli,US Cremonese,10-25,>1.80,?,23.4,15.0,1156.86,18.0,0,betfair,0.06785714285714285,0.9364548494983278
2026-08-22 19:00,2026-08-22,Empoli,US Cremonese,25-40,>1.80,?,28.799999999999997,16.5,705.68,18.0,0,betfair,0.06129032258064516,0.9422492401215806
2026-08-22 19:00,2026-08-22,Empoli,US Cremonese,46-60,>1.80,mand,55.599999999999994,24.0,997.86,18.0,0,betfair,0.041304347826086954,0.9603340292275574
2026-08-22 19:00,2026-08-22,Empoli,US Cremonese,60-75,>1.80,mand,61.0,29.0,694.41,18.0,0,betfair,0.033928571428571426,0.9671848013816926
2026-08-22 19:00,2026-08-22,Fluminense,Remo,10-25,1.40-1.80,?,23.4,13.5,122.18,29.0,0,betfair,0.076,0.929368029739777
2026-08-22 19:00,2026-08-22,Fluminense,Remo,46-60,1.40-1.80,?,55.599999999999994,23.0,954.86,29.0,0,betfair,0.04318181818181818,0.9586056644880174
2026-08-22 19:00,2026-08-22,Fluminense,Remo,60-75,1.40-1.80,?,61.0,29.0,640.09,29.0,0,betfair,0.033928571428571426,0.9671848013816926
2026-08-22 19:00,2026-08-22,Giana Erminio,Albinoleffe,25-40,>1.80,?,28.799999999999997,18.0,766.14,23.0,0,betfair,0.055882352941176466,0.947075208913649
2026-08-22 19:00,2026-08-22,Gimnasia La Plata,Gimnasia Mendoza,10-25,>1.80,?,12.899999999999999,13.0,3540.41,26.0,0,betfair,0.07916666666666666,0.9266409266409267
2026-08-22 19:30,2026-08-22,Espanyol,Real Madrid,10-25,1.40-1.80,?,15.2,30.0,2413.76,21.0,0,betfair,0.03275862068965517,0.9682804674457429
2026-08-22 20:00,2026-08-22,Botafogo PB,Guarani,25-40,>1.80,visit,38.3,24.0,88.74,19.0,0,betfair,0.041304347826086954,0.9603340292275574
2026-08-22 20:00,2026-08-22,Botafogo PB,Guarani,46-60,>1.80,visit,48.9,22.0,648.64,19.0,0,betfair,0.04523809523809524,0.9567198177676538
2026-08-22 20:00,2026-08-22,Volta Redonda,Floresta EC,10-25,>1.80,?,11.8,19.0,1140.87,46.0,0,betfair,0.05277777777777778,0.949868073878628
2026-08-22 21:30,2026-08-22,Cuiaba,Goias,10-25,>1.80,?,16.7,15.5,1466.54,30.0,0,betfair,0.06551724137931034,0.9385113268608415
2026-08-22 21:30,2026-08-22,Cuiaba,Goias,25-40,>1.80,visit,32.3,23.0,1558.3,30.0,0,betfair,0.04318181818181818,0.9586056644880174
2026-08-22 21:30,2026-08-22,Cuiaba,Goias,46-60,>1.80,visit,48.0,29.0,1244.71,30.0,0,betfair,0.033928571428571426,0.9671848013816926
2026-08-22 21:30,2026-08-22,Huachipato,Deportes Limache,10-25,>1.80,?,11.399999999999999,11.5,1926.5,14.5,0,betfair,0.09047619047619047,0.9170305676855895
2026-08-22 23:30,2026-08-22,Charlotte FC,DC Utd,60-75,>1.80,visit,74.1,24.0,2003.53,16.5,0,betfair,0.041304347826086954,0.9603340292275574
2026-08-22 23:30,2026-08-22,Cruzeiro MG,Flamengo,10-25,>1.80,?,12.0,16.0,1170.87,16.5,0,betfair,0.06333333333333332,0.9404388714733543
2026-08-22 23:30,2026-08-22,Cruzeiro MG,Flamengo,25-40,>1.80,?,27.6,20.0,1117.73,16.5,0,betfair,0.049999999999999996,0.9523809523809524
2026-08-22 23:30,2026-08-22,Cruzeiro MG,Flamengo,46-60,>1.80,visit,48.3,24.0,1100.4,16.5,0,betfair,0.041304347826086954,0.9603340292275574
2026-08-22 23:30,2026-08-22,FC Cincinnati,Seattle Sounders,10-25,1.40-1.80,?,22.4,17.5,121.76,16.5,0,betfair,0.05757575757575757,0.9455587392550143
