m_l0,m_l1,m_odd_low_le9,m_odd_mid_9a10_5,m_odd_high_gt10_5,anti_martingale,cut_after_first_red_day,Ops_total,Ops_skip,WR_%,PnL_R$,ROI_%,DD_Max_R$,Delta_PnL_vs_Base_R$,Delta_DD_vs_Base_R$,Score_RiskAdj
1.0,0.9,1.1,1.0,0.95,0.0,False,527,0,93.36,9009.88,4.946,994.57,365.05,41.55,356.7363
1.0,0.9,1.1,1.0,0.95,0.0,True,527,37,93.36,8131.7,4.883,1104.48,-513.14,151.47,-543.4331
1.0,0.9,1.1,1.0,0.95,0.05,False,527,0,93.36,9559.65,4.919,1110.61,914.82,157.6,883.2976
1.0,0.9,1.1,1.0,0.95,0.05,True,527,37,93.36,8648.68,4.852,1220.53,3.85,267.51,-49.6546
1.0,0.9,1.1,1.0,0.95,0.1,False,527,0,93.36,10109.42,4.895,1226.65,1464.59,273.64,1409.8589
1.0,0.9,1.1,1.0,0.95,0.1,True,527,37,93.36,9165.67,4.825,1336.57,520.83,383.55,444.1239
1.0,0.9,1.1,1.0,1.0,0.0,False,527,0,93.36,9068.67,4.958,991.5,423.84,38.49,416.1381
1.0,0.9,1.1,1.0,1.0,0.0,True,527,37,93.36,8184.66,4.894,1101.42,-460.18,148.4,-489.8576
1.0,0.9,1.1,1.0,1.0,0.05,False,527,0,93.36,9622.04,4.931,1107.47,977.21,154.45,946.3183
1.0,0.9,1.1,1.0,1.0,0.05,True,527,37,93.36,8704.93,4.864,1217.38,60.09,264.37,7.2195
1.0,0.9,1.1,1.0,1.0,0.1,False,527,0,93.36,10175.42,4.907,1223.43,1530.58,270.42,1476.4986
1.0,0.9,1.1,1.0,1.0,0.1,True,527,37,93.36,9225.2,4.837,1333.35,580.36,380.33,504.2965
1.0,0.9,1.1,1.05,0.85,0.0,False,527,0,93.36,9002.47,4.907,1015.73,357.63,62.72,345.0885
1.0,0.9,1.1,1.05,0.85,0.0,True,527,37,93.36,8105.57,4.834,1128.19,-539.26,175.18,-574.2963
1.0,0.9,1.1,1.05,0.85,0.05,False,527,0,93.36,9550.03,4.88,1134.57,905.2,181.55,868.8886
1.0,0.9,1.1,1.05,0.85,0.05,True,527,37,93.36,8620.65,4.804,1247.03,-24.19,294.02,-82.9935
1.0,0.9,1.1,1.05,0.85,0.1,False,527,0,93.36,10097.6,4.855,1253.41,1452.77,300.39,1392.6887
1.0,0.9,1.1,1.05,0.85,0.1,True,527,37,93.36,9135.72,4.777,1365.87,490.88,412.85,408.3094
1.0,0.9,1.1,1.05,0.9,0.0,False,527,0,93.36,9061.26,4.919,1012.66,416.42,59.65,404.4902
1.0,0.9,1.1,1.05,0.9,0.0,True,527,37,93.36,8158.54,4.846,1125.13,-486.3,172.11,-520.7208
1.0,0.9,1.1,1.05,0.9,0.05,False,527,0,93.36,9612.43,4.892,1131.43,967.59,178.41,931.9093
1.0,0.9,1.1,1.05,0.9,0.05,True,527,37,93.36,8676.89,4.816,1243.89,32.06,290.87,-26.1194
1.0,0.9,1.1,1.05,0.9,0.1,False,527,0,93.36,10163.6,4.868,1250.19,1518.76,297.17,1459.3284
1.0,0.9,1.1,1.05,0.9,0.1,True,527,37,93.36,9195.24,4.789,1362.65,550.41,409.63,468.4819
1.0,0.9,1.1,1.05,0.95,0.0,False,527,0,93.36,9120.04,4.931,1009.6,475.21,56.58,463.892
1.0,0.9,1.1,1.05,0.95,0.0,True,527,37,93.36,8211.5,4.857,1122.06,-433.34,169.05,-467.1453
1.0,0.9,1.1,1.05,0.95,0.05,False,527,0,93.36,9674.82,4.904,1128.28,1029.98,175.27,994.9301
1.0,0.9,1.1,1.05,0.95,0.05,True,527,37,93.36,8733.14,4.827,1240.75,88.3,287.73,30.7546
1.0,0.9,1.1,1.05,0.95,0.1,False,527,0,93.36,10229.59,4.88,1246.97,1584.76,293.95,1525.9681
1.0,0.9,1.1,1.05,0.95,0.1,True,527,37,93.36,9254.77,4.801,1359.43,609.94,406.42,528.6545
1.0,0.9,1.1,1.05,1.0,0.0,False,527,0,93.36,9178.83,4.943,1006.53,534.0,53.52,523.2938
1.0,0.9,1.1,1.05,1.0,0.0,True,527,37,93.36,8264.46,4.869,1119.0,-380.37,165.98,-413.5698
1.0,0.9,1.1,1.05,1.0,0.05,False,527,0,93.36,9737.21,4.916,1125.14,1092.38,172.13,1057.9508
1.0,0.9,1.1,1.05,1.0,0.05,True,527,37,93.36,8789.38,4.839,1237.6,144.55,284.59,87.6286
1.0,0.9,1.1,1.05,1.0,0.1,False,527,0,93.36,10295.59,4.892,1243.75,1650.75,290.73,1592.6079
1.0,0.9,1.1,1.05,1.0,0.1,True,527,37,93.36,9314.3,4.813,1356.21,669.47,403.2,588.827
1.0,0.95,0.95,0.95,0.85,0.0,False,527,0,93.36,8051.55,4.905,894.92,-593.29,-58.09,-581.6684
1.0,0.95,0.95,0.95,0.85,0.0,True,527,37,93.36,7242.91,4.827,994.25,-1401.93,41.24,-1410.1772
1.0,0.95,0.95,0.95,0.85,0.05,False,527,0,93.36,8535.39,4.875,999.28,-109.44,46.27,-118.6962
1.0,0.95,0.95,0.95,0.85,0.05,True,527,37,93.36,7697.22,4.795,1098.61,-947.62,145.59,-976.7344
1.0,0.95,0.95,0.95,0.85,0.1,False,527,0,93.36,9019.24,4.849,1103.64,374.4,150.62,344.2761
1.0,0.95,0.95,0.95,0.85,0.1,True,527,37,93.36,8151.53,4.766,1202.96,-493.3,249.95,-543.2916
1.0,0.95,0.95,0.95,0.9,0.0,False,527,0,93.36,8109.89,4.917,891.86,-534.95,-61.16,-522.7169
1.0,0.95,0.95,0.95,0.9,0.0,True,527,37,93.36,7295.42,4.84,991.18,-1349.42,38.17,-1357.052
1.0,0.95,0.95,0.95,0.9,0.05,False,527,0,93.36,8597.33,4.888,996.14,-47.5,43.12,-56.1256
1.0,0.95,0.95,0.95,0.9,0.05,True,527,37,93.36,7753.01,4.808,1095.46,-891.82,142.45,-920.3106
1.0,0.95,0.95,0.95,0.9,0.1,False,527,0,93.36,9084.78,4.863,1100.42,439.95,147.4,410.4656
1.0,0.95,0.95,0.95,0.9,0.1,True,527,37,93.36,8210.61,4.779,1199.74,-434.22,246.73,-483.5692
1.0,0.95,0.95,0.95,0.95,0.0,False,527,0,93.36,8168.23,4.93,888.79,-476.61,-64.22,-463.7653
1.0,0.95,0.95,0.95,0.95,0.0,True,527,37,93.36,7347.93,4.852,988.12,-1296.91,35.1,-1303.9267
1.0,0.95,0.95,0.95,0.95,0.05,False,527,0,93.36,8659.28,4.901,993.0,14.44,39.98,6.4449
1.0,0.95,0.95,0.95,0.95,0.05,True,527,37,93.36,7808.81,4.82,1092.32,-836.03,139.31,-863.8868
1.0,0.95,0.95,0.95,0.95,0.1,False,527,0,93.36,9150.33,4.876,1097.2,505.49,144.18,476.6551
1.0,0.95,0.95,0.95,0.95,0.1,True,527,37,93.36,8269.69,4.792,1196.52,-375.15,243.51,-423.8469
1.0,0.95,0.95,0.95,1.0,0.0,False,527,0,93.36,8226.56,4.943,885.73,-418.27,-67.29,-404.8138
1.0,0.95,0.95,0.95,1.0,0.0,True,527,37,93.36,7400.44,4.865,985.05,-1244.39,32.04,-1250.8014
1.0,0.95,0.95,0.95,1.0,0.05,False,527,0,93.36,8721.22,4.914,989.85,76.38,36.84,69.0154
1.0,0.95,0.95,0.95,1.0,0.05,True,527,37,93.36,7864.61,4.833,1089.18,-780.23,136.16,-807.463
1.0,0.95,0.95,0.95,1.0,0.1,False,527,0,93.36,9215.87,4.889,1093.98,571.04,140.96,542.8446
1.0,0.95,0.95,0.95,1.0,0.1,True,527,37,93.36,8328.77,4.805,1193.31,-316.07,240.29,-364.1245
1.0,0.95,0.95,1.0,0.85,0.0,False,527,0,93.36,8162.16,4.888,909.95,-482.68,-43.06,-474.0642
1.0,0.95,0.95,1.0,0.85,0.0,True,527,37,93.36,7323.01,4.8,1011.83,-1321.82,58.81,-1333.5864
1.0,0.95,0.95,1.0,0.85,0.05,False,527,0,93.36,8651.07,4.859,1016.95,6.23,63.94,-6.5561
1.0,0.95,0.95,1.0,0.85,0.05,True,527,37,93.36,7782.03,4.768,1118.83,-862.81,165.81,-895.9705
1.0,0.95,0.95,1.0,0.85,0.1,False,527,0,93.36,9139.97,4.834,1123.95,495.14,170.94,460.952
1.0,0.95,0.95,1.0,0.85,0.1,True,527,37,93.36,8241.04,4.741,1225.83,-403.79,272.81,-458.3545
1.0,0.95,0.95,1.0,0.9,0.0,False,527,0,93.36,8220.5,4.901,908.42,-424.34,-44.6,-415.4187
1.0,0.95,0.95,1.0,0.9,0.0,True,527,37,93.36,7375.52,4.812,1010.29,-1269.31,57.28,-1280.7672
1.0,0.95,0.95,1.0,0.9,0.05,False,527,0,93.36,8713.01,4.872,1013.81,68.17,60.79,56.0144
1.0,0.95,0.95,1.0,0.9,0.05,True,527,37,93.36,7837.82,4.781,1115.68,-807.01,162.67,-839.5467
1.0,0.95,0.95,1.0,0.9,0.1,False,527,0,93.36,9205.52,4.847,1120.73,560.68,167.72,527.1415
1.0,0.95,0.95,1.0,0.9,0.1,True,527,37,93.36,8300.12,4.754,1222.61,-344.71,269.59,-398.6322
1.0,0.95,0.95,1.0,0.95,0.0,False,527,0,93.36,8278.84,4.914,906.89,-366.0,-46.13,-356.7737
1.0,0.95,0.95,1.0,0.95,0.0,True,527,37,93.36,7428.04,4.825,1008.76,-1216.8,55.74,-1227.9486
1.0,0.95,0.95,1.0,0.95,0.05,False,527,0,93.36,8774.95,4.885,1010.67,130.12,57.65,118.585
1.0,0.95,0.95,1.0,0.95,0.05,True,527,37,93.36,7893.62,4.794,1112.54,-751.22,159.53,-783.1228
1.0,0.95,0.95,1.0,0.95,0.1,False,527,0,93.36,9271.07,4.86,1117.51,626.23,164.5,593.331
1.0,0.95,0.95,1.0,0.95,0.1,True,527,37,93.36,8359.2,4.767,1219.39,-285.64,266.37,-338.9098
1.0,0.95,0.95,1.0,1.0,0.0,False,527,0,93.36,8337.17,4.926,905.35,-307.66,-47.66,-298.1288
1.0,0.95,0.95,1.0,1.0,0.0,True,527,37,93.36,7480.55,4.837,1007.23,-1164.29,54.21,-1175.1299
1.0,0.95,0.95,1.0,1.0,0.05,False,527,0,93.36,8836.89,4.898,1007.53,192.06,54.51,181.1555
1.0,0.95,0.95,1.0,1.0,0.05,True,527,37,93.36,7949.41,4.806,1109.4,-695.42,156.38,-726.699
1.0,0.95,0.95,1.0,1.0,0.1,False,527,0,93.36,9336.61,4.873,1114.29,691.78,161.28,659.5205
1.0,0.95,0.95,1.0,1.0,0.1,True,527,37,93.36,8418.28,4.78,1216.17,-226.56,263.15,-279.1875
1.0,0.95,0.95,1.05,0.85,0.0,False,527,0,93.36,8272.77,4.873,931.05,-372.07,-21.96,-367.674
1.0,0.95,0.95,1.05,0.85,0.0,True,527,37,93.36,7403.12,4.773,1035.48,-1241.72,82.46,-1258.2097
1.0,0.95,0.95,1.05,0.85,0.05,False,527,0,93.36,8766.74,4.844,1034.63,121.91,81.61,105.584
1.0,0.95,0.95,1.05,0.85,0.05,True,527,37,93.36,7866.84,4.743,1139.05,-778.0,186.03,-815.2065
1.0,0.95,0.95,1.05,0.85,0.1,False,527,0,93.36,9260.71,4.819,1144.27,615.88,191.25,577.6279
1.0,0.95,0.95,1.05,0.85,0.1,True,527,37,93.36,8330.55,4.716,1248.69,-314.28,295.67,-373.4175
1.0,0.95,0.95,1.05,0.9,0.0,False,527,0,93.36,8331.11,4.886,929.52,-313.73,-23.49,-309.0291
1.0,0.95,0.95,1.05,0.9,0.0,True,527,37,93.36,7455.63,4.786,1033.94,-1189.21,80.93,-1205.391
1.0,0.95,0.95,1.05,0.9,0.05,False,527,0,93.36,8828.68,4.857,1031.48,183.85,78.47,168.1545
1.0,0.95,0.95,1.05,0.9,0.05,True,527,37,93.36,7922.63,4.755,1135.9,-722.21,182.89,-758.7827
1.0,0.95,0.95,1.05,0.9,0.1,False,527,0,93.36,9326.26,4.832,1141.05,681.42,188.03,643.8174
1.0,0.95,0.95,1.05,0.9,0.1,True,527,37,93.36,8389.63,4.729,1245.47,-255.2,292.45,-313.6951
1.0,0.95,0.95,1.05,0.95,0.0,False,527,0,93.36,8389.45,4.898,927.99,-255.39,-25.03,-250.3841
1.0,0.95,0.95,1.05,0.95,0.0,True,527,37,93.36,7508.14,4.798,1032.41,-1136.69,79.39,-1152.5724
1.0,0.95,0.95,1.05,0.95,0.05,False,527,0,93.36,8890.63,4.87,1028.34,245.79,75.32,230.725
1.0,0.95,0.95,1.05,0.95,0.05,True,527,37,93.36,7978.43,4.768,1132.76,-666.41,179.75,-702.3589
1.0,0.95,0.95,1.05,0.95,0.1,False,527,0,93.36,9391.8,4.845,1137.83,746.97,184.81,710.0069
1.0,0.95,0.95,1.05,0.95,0.1,True,527,37,93.36,8448.71,4.742,1242.25,-196.13,289.23,-253.9728
1.0,0.95,0.95,1.05,1.0,0.0,False,527,0,93.36,8447.78,4.91,926.46,-197.05,-26.56,-191.7392
1.0,0.95,0.95,1.05,1.0,0.0,True,527,37,93.36,7560.65,4.81,1030.88,-1084.18,77.86,-1099.7537
1.0,0.95,0.95,1.05,1.0,0.05,False,527,0,93.36,8952.57,4.882,1025.2,307.73,72.18,293.2956
1.0,0.95,0.95,1.05,1.0,0.05,True,527,37,93.36,8034.22,4.781,1129.62,-610.61,176.6,-645.9351
1.0,0.95,0.95,1.05,1.0,0.1,False,527,0,93.36,9457.35,4.858,1134.61,812.52,181.59,776.1964
1.0,0.95,0.95,1.05,1.0,0.1,True,527,37,93.36,8507.79,4.754,1239.03,-137.05,286.01,-194.2504
1.0,0.95,1.0,0.95,0.85,0.0,False,527,0,93.36,8312.51,4.909,929.74,-332.33,-23.28,-327.6733
1.0,0.95,1.0,0.95,0.85,0.0,True,527,37,93.36,7497.02,4.843,1031.75,-1147.82,78.73,-1163.5614
1.0,0.95,1.0,0.95,0.85,0.05,False,527,0,93.36,8813.53,4.879,1037.01,168.69,84.0,151.892
1.0,0.95,1.0,0.95,0.85,0.05,True,527,37,93.36,7967.61,4.81,1139.02,-677.23,186.01,-714.4303
1.0,0.95,1.0,0.95,0.85,0.1,False,527,0,93.36,9314.55,4.853,1144.29,669.71,191.27,631.4574
1.0,0.95,1.0,0.95,0.85,0.1,True,527,37,93.36,8438.19,4.78,1246.3,-206.64,293.28,-265.2991
1.0,0.95,1.0,0.95,0.9,0.0,False,527,0,93.36,8370.85,4.922,926.67,-273.99,-26.34,-268.7218
1.0,0.95,1.0,0.95,0.9,0.0,True,527,37,93.36,7549.53,4.855,1028.68,-1095.3,75.66,-1110.4362
1.0,0.95,1.0,0.95,0.9,0.05,False,527,0,93.36,8875.47,4.892,1033.87,230.63,80.86,214.4626
1.0,0.95,1.0,0.95,0.9,0.05,True,527,37,93.36,8023.4,4.822,1135.88,-621.43,182.86,-658.0065
1.0,0.95,1.0,0.95,0.9,0.1,False,527,0,93.36,9380.09,4.866,1141.07,735.26,188.05,697.6469
1.0,0.95,1.0,0.95,0.9,0.1,True,527,37,93.36,8497.27,4.793,1243.08,-147.56,290.06,-205.5768
1.0,0.95,1.0,0.95,0.95,0.0,False,527,0,93.36,8429.18,4.934,923.61,-215.65,-29.41,-209.7702
1.0,0.95,1.0,0.95,0.95,0.0,True,527,37,93.36,7602.04,4.867,1025.61,-1042.79,72.6,-1057.3109
1.0,0.95,1.0,0.95,0.95,0.05,False,527,0,93.36,8937.41,4.905,1030.73,292.58,77.71,277.0331
1.0,0.95,1.0,0.95,0.95,0.05,True,527,37,93.36,8079.2,4.834,1132.74,-565.64,179.72,-601.5827
1.0,0.95,1.0,0.95,0.95,0.1,False,527,0,93.36,9445.64,4.879,1137.85,800.8,184.83,763.8364
1.0,0.95,1.0,0.95,0.95,0.1,True,527,37,93.36,8556.35,4.805,1239.86,-88.49,286.84,-145.8544
1.0,0.95,1.0,0.95,1.0,0.0,False,527,0,93.36,8487.52,4.946,920.54,-157.31,-32.48,-150.8187
1.0,0.95,1.0,0.95,1.0,0.0,True,527,37,93.36,7654.56,4.879,1022.55,-990.28,69.53,-1004.1856
1.0,0.95,1.0,0.95,1.0,0.05,False,527,0,93.36,8999.35,4.917,1027.59,354.52,74.57,339.6036
1.0,0.95,1.0,0.95,1.0,0.05,True,527,37,93.36,8134.99,4.847,1129.59,-509.84,176.58,-545.1588
1.0,0.95,1.0,0.95,1.0,0.1,False,527,0,93.36,9511.18,4.891,1134.63,866.35,181.62,830.0259
1.0,0.95,1.0,0.95,1.0,0.1,True,527,37,93.36,8615.43,4.818,1236.64,-29.41,283.62,-86.1321
1.0,0.95,1.0,1.0,0.85,0.0,False,527,0,93.36,8423.12,4.893,944.77,-221.72,-8.25,-220.0691
1.0,0.95,1.0,1.0,0.85,0.0,True,527,37,93.36,7577.13,4.816,1049.32,-1067.71,96.31,-1086.9706
1.0,0.95,1.0,1.0,0.85,0.05,False,527,0,93.36,8929.2,4.864,1054.69,284.37,101.67,264.0321
1.0,0.95,1.0,1.0,0.85,0.05,True,527,37,93.36,8052.41,4.784,1159.24,-592.42,206.22,-633.6664
1.0,0.95,1.0,1.0,0.85,0.1,False,527,0,93.36,9435.29,4.838,1164.6,790.45,211.59,748.1333
1.0,0.95,1.0,1.0,0.85,0.1,True,527,37,93.36,8527.7,4.755,1269.16,-117.13,316.14,-180.3621
1.0,0.95,1.0,1.0,0.9,0.0,False,527,0,93.36,8481.46,4.906,941.7,-163.38,-11.31,-161.1175
1.0,0.95,1.0,1.0,0.9,0.0,True,527,37,93.36,7629.64,4.829,1046.26,-1015.2,93.24,-1033.8454
1.0,0.95,1.0,1.0,0.9,0.05,False,527,0,93.36,8991.14,4.876,1051.54,346.31,98.53,326.6026
1.0,0.95,1.0,1.0,0.9,0.05,True,527,37,93.36,8108.21,4.796,1156.1,-536.63,203.08,-577.2425
1.0,0.95,1.0,1.0,0.9,0.1,False,527,0,93.36,9500.83,4.85,1161.38,856.0,208.37,814.3228
1.0,0.95,1.0,1.0,0.9,0.1,True,527,37,93.36,8586.78,4.767,1265.94,-58.06,312.92,-120.6397
1.0,0.95,1.0,1.0,0.95,0.0,False,527,0,93.36,8539.79,4.918,938.64,-105.04,-14.38,-102.166
1.0,0.95,1.0,1.0,0.95,0.0,True,527,37,93.36,7682.15,4.841,1043.19,-962.69,90.18,-980.7201
1.0,0.95,1.0,1.0,0.95,0.05,False,527,0,93.36,9053.09,4.889,1048.4,408.25,95.39,389.1732
1.0,0.95,1.0,1.0,0.95,0.05,True,527,37,93.36,8164.0,4.808,1152.96,-480.83,199.94,-520.8187
1.0,0.95,1.0,1.0,0.95,0.1,False,527,0,93.36,9566.38,4.863,1158.17,921.54,205.15,880.5123
1.0,0.95,1.0,1.0,0.95,0.1,True,527,37,93.36,8645.86,4.78,1262.72,1.02,309.7,-60.9174
1.0,0.95,1.0,1.0,1.0,0.0,False,527,0,93.36,8598.13,4.93,935.57,-46.7,-17.44,-43.2144
1.0,0.95,1.0,1.0,1.0,0.0,True,527,37,93.36,7734.66,4.852,1040.12,-910.17,87.11,-927.5948
1.0,0.95,1.0,1.0,1.0,0.05,False,527,0,93.36,9115.03,4.901,1045.26,470.19,92.24,451.7437
1.0,0.95,1.0,1.0,1.0,0.05,True,527,37,93.36,8219.8,4.82,1149.81,-425.04,196.8,-464.3949
1.0,0.95,1.0,1.0,1.0,0.1,False,527,0,93.36,9631.92,4.876,1154.95,987.09,201.93,946.7018
1.0,0.95,1.0,1.0,1.0,0.1,True,527,37,93.36,8704.94,4.792,1259.5,60.1,306.48,-1.195
1.0,0.95,1.0,1.05,0.85,0.0,False,527,0,93.36,8533.73,4.878,959.8,-111.11,6.78,-112.4648
1.0,0.95,1.0,1.05,0.85,0.0,True,527,37,93.36,7657.23,4.79,1066.9,-987.6,113.88,-1010.3798
1.0,0.95,1.0,1.05,0.85,0.05,False,527,0,93.36,9044.88,4.849,1072.36,400.04,119.34,376.1722
1.0,0.95,1.0,1.05,0.85,0.05,True,527,37,93.36,8137.22,4.759,1179.46,-507.61,226.44,-552.9024
1.0,0.95,1.0,1.05,0.85,0.1,False,527,0,93.36,9556.03,4.823,1184.92,911.19,231.9,864.8092
1.0,0.95,1.0,1.05,0.85,0.1,True,527,37,93.36,8617.21,4.731,1292.02,-27.62,339.0,-95.425
1.0,0.95,1.0,1.05,0.9,0.0,False,527,0,93.36,8592.07,4.891,956.73,-52.77,3.72,-53.5133
1.0,0.95,1.0,1.05,0.9,0.0,True,527,37,93.36,7709.74,4.802,1063.83,-935.09,110.82,-957.2546
1.0,0.95,1.0,1.05,0.9,0.05,False,527,0,93.36,9106.82,4.861,1069.22,461.98,116.2,438.7427
1.0,0.95,1.0,1.05,0.9,0.05,True,527,37,93.36,8193.02,4.771,1176.32,-451.82,223.3,-496.4786
1.0,0.95,1.0,1.05,0.9,0.1,False,527,0,93.36,9621.57,4.836,1181.7,976.74,228.68,930.9987
1.0,0.95,1.0,1.05,0.9,0.1,True,527,37,93.36,8676.29,4.743,1288.8,31.45,335.78,-35.7027
1.0,0.95,1.0,1.05,0.95,0.0,False,527,0,93.36,8650.4,4.903,955.04,5.57,2.02,5.1639
1.0,0.95,1.0,1.05,0.95,0.0,True,527,37,93.36,7762.26,4.814,1062.14,-882.58,109.12,-904.4037
1.0,0.95,1.0,1.05,0.95,0.05,False,527,0,93.36,9168.76,4.874,1066.07,523.92,113.06,501.3132
1.0,0.95,1.0,1.05,0.95,0.05,True,527,37,93.36,8248.81,4.783,1173.17,-396.02,220.16,-440.0548
1.0,0.95,1.0,1.05,0.95,0.1,False,527,0,93.36,9687.12,4.848,1178.48,1042.28,225.46,997.1882
1.0,0.95,1.0,1.05,0.95,0.1,True,527,37,93.36,8735.37,4.756,1285.58,90.53,332.57,24.0197
1.0,0.95,1.0,1.05,1.0,0.0,False,527,0,93.36,8708.74,4.915,953.51,63.91,0.49,63.8088
1.0,0.95,1.0,1.05,1.0,0.0,True,527,37,93.36,7814.77,4.826,1060.61,-830.07,107.59,-851.585
1.0,0.95,1.0,1.05,1.0,0.05,False,527,0,93.36,9230.7,4.886,1062.93,585.87,109.92,563.8838
1.0,0.95,1.0,1.05,1.0,0.05,True,527,37,93.36,8304.61,4.795,1170.03,-340.23,217.02,-383.631
1.0,0.95,1.0,1.05,1.0,0.1,False,527,0,93.36,9752.66,4.861,1175.26,1107.83,222.25,1063.3777
1.0,0.95,1.0,1.05,1.0,0.1,True,527,37,93.36,8794.45,4.768,1282.36,149.61,329.35,83.742
1.0,0.95,1.05,0.95,0.85,0.0,False,527,0,93.36,8573.46,4.913,964.55,-71.37,11.54,-73.6782
1.0,0.95,1.05,0.95,0.85,0.0,True,527,37,93.36,7751.13,4.858,1069.24,-893.7,116.22,-916.9456
1.0,0.95,1.05,0.95,0.85,0.05,False,527,0,93.36,9091.66,4.883,1074.75,446.83,121.73,422.4802
1.0,0.95,1.05,0.95,0.85,0.05,True,527,37,93.36,8237.99,4.823,1179.43,-406.84,226.42,-452.1262
1.0,0.95,1.05,0.95,0.85,0.1,False,527,0,93.36,9609.86,4.856,1184.94,965.02,231.92,918.6387
1.0,0.95,1.05,0.95,0.85,0.1,True,527,37,93.36,8724.85,4.793,1289.63,80.02,336.61,12.6933
1.0,0.95,1.05,0.95,0.9,0.0,False,527,0,93.36,8631.8,4.926,961.49,-13.03,8.47,-14.7267
1.0,0.95,1.05,0.95,0.9,0.0,True,527,37,93.36,7803.65,4.87,1066.17,-841.19,113.16,-863.8204
1.0,0.95,1.05,0.95,0.9,0.05,False,527,0,93.36,9153.6,4.895,1071.6,508.77,118.59,485.0508
1.0,0.95,1.05,0.95,0.9,0.05,True,527,37,93.36,8293.79,4.835,1176.29,-351.05,223.28,-395.7024
1.0,0.95,1.05,0.95,0.9,0.1,False,527,0,93.36,9675.4,4.869,1181.72,1030.57,228.71,984.8282
1.0,0.95,1.05,0.95,0.9,0.1,True,527,37,93.36,8783.93,4.805,1286.41,139.09,333.39,72.4157
1.0,0.95,1.05,0.95,0.95,0.0,False,527,0,93.36,8690.14,4.938,958.42,45.31,5.41,44.2249
1.0,0.95,1.05,0.95,0.95,0.0,True,527,37,93.36,7856.16,4.882,1063.11,-788.68,110.09,-810.6951
1.0,0.95,1.05,0.95,0.95,0.05,False,527,0,93.36,9215.55,4.908,1068.46,570.71,115.45,547.6213
1.0,0.95,1.05,0.95,0.95,0.05,True,527,37,93.36,8349.58,4.847,1173.15,-295.25,220.13,-339.2785
1.0,0.95,1.05,0.95,0.95,0.1,False,527,0,93.36,9740.95,4.881,1178.5,1096.11,225.49,1051.0177
1.0,0.95,1.05,0.95,0.95,0.1,True,527,37,93.36,8843.01,4.817,1283.19,198.17,330.17,132.138
1.0,0.95,1.05,0.95,1.0,0.0,False,527,0,93.36,8748.48,4.949,955.35,103.64,2.34,103.1764
1.0,0.95,1.05,0.95,1.0,0.0,True,527,37,93.36,7908.67,4.893,1060.04,-736.16,107.03,-757.5698
1.0,0.95,1.05,0.95,1.0,0.05,False,527,0,93.36,9277.49,4.92,1065.32,632.65,112.3,610.1918
1.0,0.95,1.05,0.95,1.0,0.05,True,527,37,93.36,8405.38,4.859,1170.01,-239.46,216.99,-282.8547
1.0,0.95,1.05,0.95,1.0,0.1,False,527,0,93.36,9806.5,4.894,1175.28,1161.66,222.27,1117.2072
1.0,0.95,1.05,0.95,1.0,0.1,True,527,37,93.36,8902.09,4.829,1279.97,257.25,326.95,191.8604
1.0,0.95,1.05,1.0,0.85,0.0,False,527,0,93.36,8684.07,4.898,979.58,39.24,26.57,33.926
1.0,0.95,1.05,1.0,0.85,0.0,True,527,37,93.36,7831.24,4.832,1086.82,-813.59,133.8,-840.3548
1.0,0.95,1.05,1.0,0.85,0.05,False,527,0,93.36,9207.34,4.868,1092.42,562.5,139.4,534.6203
1.0,0.95,1.05,1.0,0.85,0.05,True,527,37,93.36,8322.8,4.798,1199.65,-322.03,246.64,-371.3622
1.0,0.95,1.05,1.0,0.85,0.1,False,527,0,93.36,9730.6,4.841,1205.26,1085.76,252.24,1035.3146
1.0,0.95,1.05,1.0,0.85,0.1,True,527,37,93.36,8814.36,4.768,1312.49,169.53,359.47,97.6304
1.0,0.95,1.05,1.0,0.9,0.0,False,527,0,93.36,8742.41,4.91,976.52,97.58,23.5,92.8776
1.0,0.95,1.05,1.0,0.9,0.0,True,527,37,93.36,7883.75,4.844,1083.75,-761.08,130.74,-787.2296
1.0,0.95,1.05,1.0,0.9,0.05,False,527,0,93.36,9269.28,4.88,1089.28,624.44,136.26,597.1908
1.0,0.95,1.05,1.0,0.9,0.05,True,527,37,93.36,8378.6,4.81,1196.51,-266.24,243.5,-314.9384
1.0,0.95,1.05,1.0,0.9,0.1,False,527,0,93.36,9796.14,4.854,1202.04,1151.31,249.02,1101.5041
1.0,0.95,1.05,1.0,0.9,0.1,True,527,37,93.36,8873.44,4.78,1309.27,228.6,356.26,157.3527
1.0,0.95,1.05,1.0,0.95,0.0,False,527,0,93.36,8800.75,4.922,973.45,155.92,20.44,151.8291
1.0,0.95,1.05,1.0,0.95,0.0,True,527,37,93.36,7936.27,4.855,1080.69,-708.57,127.67,-734.1043
1.0,0.95,1.05,1.0,0.95,0.05,False,527,0,93.36,9331.22,4.892,1086.13,686.39,133.12,659.7614
1.0,0.95,1.05,1.0,0.95,0.05,True,527,37,93.36,8434.39,4.822,1193.37,-210.44,240.35,-258.5146
1.0,0.95,1.05,1.0,0.95,0.1,False,527,0,93.36,9861.69,4.866,1198.82,1216.85,245.8,1167.6936
1.0,0.95,1.05,1.0,0.95,0.1,True,527,37,93.36,8932.52,4.793,1306.05,287.68,353.04,217.0751
