Date,League,Home,Away,Odd_CS_0x1_Lay,Prob_ML,EV_LAY,Decision,Reason,Timestamp
2026-08-02 00:00:00,SERBIA 1,Zemun,Radnicki Nis,8.8,0.8993434864884952,0.06925550677433256,APOSTA,APROVADO,2026-08-20T22:04:29.036769
2026-08-02 00:00:00,ARGENTINA 2,Chaco For Ever,Deportivo Moron,8.8,0.9004286900990005,0.0787510383662543,APOSTA,APROVADO,2026-08-20T22:04:29.610404
2026-08-03 00:00:00,ARGENTINA 1,Central Cordoba (SdE),San Lorenzo,7.4,0.9559373194030831,0.626139297612661,APOSTA,APROVADO,2026-08-20T22:04:50.509057
2026-08-05 00:00:00,ARGENTINA 1,Tigre,Belgrano,8.6,0.9094221645266451,0.17555950670281606,APOSTA,APROVADO,2026-08-20T22:05:26.856501
2026-08-06 00:00:00,ARGENTINA 1,Union Santa Fe,Lanus,9.2,0.9690230770593132,0.666561155092716,APOSTA,APROVADO,2026-08-20T22:05:48.388412
2026-08-08 00:00:00,CROATIA 1,Rudes,Osijek,8.6,0.9055222822242746,0.14221551301754742,APOSTA,APROVADO,2026-08-20T22:06:35.043702
2026-08-08 00:00:00,ARGENTINA 1,Deportivo Riestra,Estudiantes,7.4,0.8920211531769997,0.15635547585094778,APOSTA,APROVADO,2026-08-20T22:06:35.916881
2026-08-08 00:00:00,FRANCE 2,Clermont,Reims,8.2,0.8939741633482245,0.08588943128803006,APOSTA,APROVADO,2026-08-20T22:06:37.601002
2026-08-08 00:00:00,ARGENTINA 1,Tigre,River Plate,6.6,0.9153903738800147,0.3958069489140959,APOSTA,APROVADO,2026-08-20T22:06:39.956356
2026-08-09 00:00:00,PORTUGAL 2,Farense,Torreense,8.4,0.8993434864884952,0.10951811217893448,APOSTA,APROVADO,2026-08-20T22:06:58.021703
2026-08-09 00:00:00,BRAZIL 2,Athletic Club,Criciuma,8.2,0.9034447929253749,0.1630750623418058,APOSTA,APROVADO,2026-08-20T22:07:01.413291
2026-08-09 00:00:00,BULGARIA 1,Cherno More,Ludogorets,7.8,0.8887728260687446,0.08798940203277095,APOSTA,APROVADO,2026-08-20T22:07:04.357721
2026-08-09 00:00:00,ARGENTINA 2,Los Andes,Ferro Carril Oeste,8.0,0.9039920229480221,0.18673658243677527,APOSTA,APROVADO,2026-08-20T22:07:05.720328
2026-08-09 00:00:00,ARGENTINA 2,Club Atletico Mitre,Defensores de Belgrano,8.8,0.917811346194833,0.23084927920478826,APOSTA,APROVADO,2026-08-20T22:07:07.455258
2026-08-09 00:00:00,CHILE 1,Union La Calera,Colo Colo,9.2,0.9064826615088434,0.09431635280591688,APOSTA,APROVADO,2026-08-20T22:07:09.697293
2026-08-10 00:00:00,ARGENTINA 1,Banfield,Belgrano,7.8,0.9642277710897613,0.6727652259456501,APOSTA,APROVADO,2026-08-20T22:07:32.928837
2026-08-11 00:00:00,EUROPA CONFERENCE LEAGUE,CSKA 1948 Sofia,Panathinaikos,7.8,0.9008422124426643,0.18152714643064805,APOSTA,APROVADO,2026-08-20T22:07:49.845583
2026-08-12 00:00:00,SOUTH AFRICA 1,Durban City,Golden Arrows,7.4,0.8817903771688957,0.08115927219138364,APOSTA,APROVADO,2026-08-20T22:08:07.476515
2026-08-13 00:00:00,COPA LIBERTADORES,Rosario Central,Corinthians,9.0,0.9310110647885933,0.33254902985791,APOSTA,APROVADO,2026-08-20T22:08:26.824463
2026-08-14 00:00:00,FRANCE 2,Laval,Nantes,8.6,0.9057832462806863,0.14444675569986787,APOSTA,APROVADO,2026-08-20T22:08:45.839964
2026-08-14 00:00:00,ARGENTINA 2,Atletico Rafaela,Defensores de Belgrano,9.2,0.9168841986606605,0.18949041774504372,APOSTA,APROVADO,2026-08-20T22:08:48.173138
2026-08-01 00:00:00,ARGENTINA 1,Estudiantes Rio Cuarto,Banfield,8.4,0.9054242430085881,0.16029242912171104,APOSTA,APROVADO,2026-08-20T22:11:47.142161
2026-08-01 00:00:00,ARGENTINA 1,Gimnasia Mendoza,Union Santa Fe,8.4,0.9198227381781721,0.28051986378773663,APOSTA,APROVADO,2026-08-20T22:11:47.368136
2026-08-02 00:00:00,ARGENTINA 1,Aldosivi,Gimnasia La Plata,6.8,0.8854772013070601,0.17697110882265554,APOSTA,APROVADO,2026-08-20T22:12:13.890249
2026-08-02 00:00:00,ARGENTINA 1,Deportivo Riestra,Barracas Central,9.0,0.9149316304096988,0.1886380921668045,APOSTA,APROVADO,2026-08-20T22:12:14.125051
2026-08-02 00:00:00,ARGENTINA 2,Ciudad de Bolivar,Club Atletico Mitre,9.2,0.9116101918159363,0.14123325511581697,APOSTA,APROVADO,2026-08-20T22:12:14.390526
2026-08-02 00:00:00,SERBIA 1,Zemun,Radnicki Nis,8.8,0.8993434864884952,0.06925550677433256,APOSTA,APROVADO,2026-08-20T22:12:14.972089
2026-08-02 00:00:00,ARGENTINA 2,Chaco For Ever,Deportivo Moron,8.8,0.9004286900990005,0.0787510383662543,APOSTA,APROVADO,2026-08-20T22:12:15.575607
2026-08-03 00:00:00,ARGENTINA 1,Central Cordoba (SdE),San Lorenzo,7.4,0.9559373194030831,0.626139297612661,APOSTA,APROVADO,2026-08-20T22:12:42.233056
2026-08-05 00:00:00,ARGENTINA 1,Tigre,Belgrano,8.6,0.9094221645266451,0.17555950670281606,APOSTA,APROVADO,2026-08-20T22:13:20.473537
2026-08-06 00:00:00,ARGENTINA 1,Union Santa Fe,Lanus,9.2,0.9690230770593132,0.666561155092716,APOSTA,APROVADO,2026-08-20T22:13:41.264357
2026-08-08 00:00:00,CROATIA 1,Rudes,Osijek,8.6,0.9055222822242746,0.14221551301754742,APOSTA,APROVADO,2026-08-20T22:14:26.912576
2026-08-08 00:00:00,ARGENTINA 1,Deportivo Riestra,Estudiantes,7.4,0.8920211531769997,0.15635547585094778,APOSTA,APROVADO,2026-08-20T22:14:27.749172
2026-08-08 00:00:00,FRANCE 2,Clermont,Reims,8.2,0.8939741633482245,0.08588943128803006,APOSTA,APROVADO,2026-08-20T22:14:29.878766
2026-08-08 00:00:00,ARGENTINA 1,Tigre,River Plate,6.6,0.9153903738800147,0.3958069489140959,APOSTA,APROVADO,2026-08-20T22:14:32.441118
2026-08-09 00:00:00,PORTUGAL 2,Farense,Torreense,8.4,0.8993434864884952,0.10951811217893448,APOSTA,APROVADO,2026-08-20T22:14:51.877065
2026-08-09 00:00:00,BRAZIL 2,Athletic Club,Criciuma,8.2,0.9034447929253749,0.1630750623418058,APOSTA,APROVADO,2026-08-20T22:14:54.819218
2026-08-09 00:00:00,BULGARIA 1,Cherno More,Ludogorets,7.8,0.8887728260687446,0.08798940203277095,APOSTA,APROVADO,2026-08-20T22:14:57.727292
