Data_Arquivo,Horario_Entrada,Liga,Jogo,Metodo,Odd_Base,1/0,__odd_signal,__result,__odd_exec,__liquidity,__date,Status_Execucao,Skip_Reason,PnL_Linha,Lucro_Acumulado,Base_Atual,Run_Atual,Level_Profit_Atual,Stake_Multiplier,Stake_Phase
2025-10-17,14:30,FRANCE 3,Rouen vs Paris 13 Atl.,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-17,EXECUTED,,266.0028449502134,13795.206321164247,2000.0,2266.0028449502133,7795.206321164243,1.0,Fase_3_100pct
2025-10-17,16:00,ENGLAND 2,Middlesbrough vs Ipswich,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-17,EXECUTED,,301.381601711017,14096.587922875264,500.0,500.0,0.0,1.0,Fase_3_100pct
2025-10-19,07:00,SPAIN 1,Ponferradina vs Zamora,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-19,EXECUTED,,66.50071123755335,14163.088634112817,500.0,566.5007112375533,66.50071123755335,1.0,Fase_3_100pct
2025-10-19,08:30,ESTONIA 1,Harju JK Laagri vs Kalju,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-19,EXECUTED,,75.34540042775426,14238.43403454057,500.0,641.8461116653076,141.8461116653076,1.0,Fase_3_100pct
2025-10-19,11:30,ROMANIA 1,UTA Arad vs Otelul,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-19,EXECUTED,,85.36644586160209,14323.800480402173,500.0,727.2125575269097,227.21255752690968,1.0,Fase_3_100pct
2025-10-20,10:00,BELGIUM 1,St. Liege vs Antwerp,Lay_CS_0x1_B365,11.03,1.0,11.03,1.0,11.03,,2025-10-20,EXECUTED,,67.7910011253899,14391.591481527563,500.0,795.0035586522996,295.0035586522996,1.0,Fase_3_100pct
2025-10-21,13:45,EUROPA CHAMPIONS LEAGUE,Kairat Almaty vs Pafos,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-21,EXECUTED,,105.73660417352778,14497.32808570109,500.0,900.7401628258274,400.7401628258274,1.0,Fase_3_100pct
2025-10-21,15:45,ENGLAND 2,Hull vs Leicester,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-21,EXECUTED,,119.79972293629426,14617.127808637384,500.0,500.0,520.5398857621217,1.0,Fase_3_100pct
2025-10-22,14:00,SPAIN 1,Hercules vs Atl. Madrid B,Lay_CS_1x0_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-22,EXECUTED,,66.50071123755335,14683.628519874937,500.0,566.5007112375533,587.040596999675,1.0,Fase_3_100pct
2025-10-23,16:00,ENGLAND 3,Exeter vs Plymouth,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-23,EXECUTED,,75.34540042775426,14758.973920302691,500.0,641.8461116653076,662.3859974274293,1.0,Fase_3_100pct
2025-10-24,08:35,CHINA 1,Wuhan Three Towns vs Shenzhen Xinpengcheng,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-10-24,EXECUTED,,79.69802316162851,14838.67194346432,500.0,721.5441348269361,742.0840205890578,1.0,Fase_3_100pct
2025-10-24,12:30,SERBIA 1,Novi Pazar vs Javor,Lay_CS_0x1_B365,11.03,1.0,11.03,1.0,11.03,,2025-10-24,EXECUTED,,67.26258883979914,14905.93453230412,500.0,788.8067236667353,809.3466094288569,1.0,Fase_3_100pct
2025-10-24,16:00,ENGLAND 2,Preston vs Sheffield Utd,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-24,EXECUTED,,104.91241630560421,15010.846948609724,500.0,893.7191399723395,914.2590257344611,1.0,Fase_3_100pct
2025-10-25,10:00,ITALY 1,Udinese vs Lecce,Lay_CS_1x0_B365,6.03,1.0,6.03,1.0,6.03,,2025-10-25,EXECUTED,,166.12870693322813,15176.975655542952,500.0,500.0,1080.3877326676893,1.0,Fase_3_100pct
2025-10-26,07:30,CHINA 1,Qingdao West Coast vs Chengdu Rongcheng,Lay_CS_0x1_B365,9.53,1.0,9.53,1.0,9.53,,2025-10-26,EXECUTED,,54.80656506447832,15231.78222060743,500.0,554.8065650644783,1135.1942977321676,1.0,Fase_3_100pct
2025-10-26,08:00,SPAIN 1,Marbella vs FC Cartagena SAD,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-10-26,EXECUTED,,68.89032381610721,15300.672544423538,500.0,623.6968888805854,1204.0846215482748,1.0,Fase_3_100pct
