Data_Arquivo,Horario_Entrada,Liga,Jogo,Metodo,Fonte_Dados,Odd_Exec,Responsabilidade_Sugerida_R$,Resultado_1_0,Placar_FT,Match_Tipo,Swap,Matched,Mes_Ref,Odd_Base,1/0,PnL_Linha,Lucro_Ciclo,Resets_Teto_Acum,__odd_signal,__result,__odd_exec,__liquidity,__date,Status_Execucao,Skip_Reason,Lucro_Acumulado,Base_Atual,Run_Atual,Level_Profit_Atual,Stake_Multiplier,Stake_Phase,Fold,Segmento,Estrategia
2026-03-09,13:00,GREECE 1,Panetolikos vs Kifisia,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,8.23,312.5,1.0,2x1,alias_exact,False,True,2026-03,8.23,1.0,45.92387196766294,36197.7738369337,2,8.23,1.0,8.23,,2026-03-09,EXECUTED,,-281.90605985881825,500.0,637.776981283533,-281.90605985881825,0.6,Fase_2_60pct,1,treino,Baseline_Sem_Filtro
2026-03-09,15:00,ROMANIA 1,CFR Cluj vs Dinamo Bucuresti,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,10.03,375.0,1.0,2x0,alias_exact,False,True,2026-03,10.03,1.0,39.6226895348906,36497.98902400086,2,10.03,1.0,10.03,,2026-03-09,EXECUTED,,-242.28337032392767,500.0,677.3996708184236,-242.28337032392767,0.6,Fase_2_60pct,1,treino,Baseline_Sem_Filtro
2026-03-09,16:45,FRANCE 2,Dunkerque vs Reims,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,9.23,437.5,1.0,1x1,alias_exact,False,True,2026-03,9.23,1.0,46.17511729394115,36861.49380396735,2,9.23,1.0,9.23,,2026-03-09,EXECUTED,,-196.1082530299865,500.0,723.5747881123648,-196.1082530299865,0.6,Fase_2_60pct,1,treino,Baseline_Sem_Filtro
2026-03-12,19:00,BRAZIL 1,Remo vs Fluminense,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,8.63,312.5,1.0,0x2,alias_exact,False,True,2026-03,8.63,1.0,53.201239335653554,37298.128313586334,2,8.63,1.0,8.63,,2026-03-12,EXECUTED,,-142.90701369433296,500.0,776.7760274480183,-142.90701369433296,0.6,Fase_2_60pct,1,treino,Baseline_Sem_Filtro
2026-03-13,12:30,ROMANIA 1,UTA Arad vs FC Hermannstadt,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,10.53,312.5,1.0,3x2,alias_exact,False,True,2026-03,10.53,1.0,45.72626982144158,37948.75837225722,2,10.53,1.0,10.53,,2026-03-13,EXECUTED,,-97.18074387289138,500.0,822.50229726946,-97.18074387289138,0.6,Fase_2_60pct,1,treino,Baseline_Sem_Filtro
2026-03-13,08:35,CHINA 1,Wuhan Three Towns vs Dalian Yingbo,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,9.23,250.0,1.0,4x1,alias_exact,False,True,2026-03,9.23,1.0,56.06607396940061,37752.53591685324,2,9.23,1.0,9.23,,2026-03-13,EXECUTED,,-41.11466990349077,500.0,878.5683712388605,-41.11466990349077,0.6,Fase_2_60pct,1,treino,Baseline_Sem_Filtro
2026-03-13,16:00,FRANCE 2,Nancy vs Le Mans,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,8.43,437.5,1.0,2x4,alias_exact,False,True,2026-03,8.43,1.0,66.33605064131908,38544.89554920134,2,8.43,1.0,8.43,,2026-03-13,EXECUTED,,25.221380737828305,500.0,944.9044218801796,25.221380737828305,0.6,Fase_2_60pct,1,treino,Baseline_Sem_Filtro
2026-03-13,14:00,AUSTRIA 2,Bregenz vs Admira,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,8.23,375.0,1.0,1x4,alias_exact,False,True,2026-03,8.23,1.0,73.31830991352432,38232.77884193948,2,8.23,1.0,8.23,,2026-03-13,EXECUTED,,98.53969065135263,500.0,500.0,98.53969065135263,0.6,Fase_2_60pct,1,treino,Baseline_Sem_Filtro
2026-03-14,10:00,SPAIN 1,Girona vs Ath Bilbao,Lay_CS_1x0_B365,api_diaria_cruzada_betfair,10.03,250.0,1.0,3x0,alias_exact,False,True,2026-03,10.03,1.0,31.06312292358804,38834.02691755632,2,10.03,1.0,10.03,,2026-03-14,EXECUTED,,129.60281357494068,500.0,531.063122923588,129.60281357494068,0.6,Fase_2_60pct,1,treino,Baseline_Sem_Filtro
2026-03-15,08:30,ITALY 1,Verona vs Genoa,Lay_CS_1x0_B365,api_diaria_cruzada_betfair,8.83,312.5,1.0,0x2,alias_exact,False,True,2026-03,8.83,1.0,38.049350186479295,39201.99551087144,2,8.83,1.0,8.83,,2026-03-15,EXECUTED,,167.65216376141998,500.0,569.1124731100673,167.65216376141998,0.6,Fase_2_60pct,1,treino,Baseline_Sem_Filtro
2026-03-15,09:00,SCOTLAND 1,St. Mirren vs Rangers,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,8.63,250.0,0.0,0x1,alias_exact,False,True,2026-03,8.63,0.0,-341.46748386604037,35752.53591685323,2,8.63,0.0,8.63,,2026-03-15,EXECUTED,,-173.81532010462038,500.0,500.0,-173.81532010462038,0.6,Fase_2_60pct,1,treino,Baseline_Sem_Filtro
2026-03-15,10:30,NORWAY 1,Kristiansund vs Brann,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,9.43,437.5,1.0,3x2,alias_exact,False,True,2026-03,9.43,1.0,33.27402135231317,35974.362725868654,2,9.43,1.0,9.43,,2026-03-15,EXECUTED,,-140.54129875230723,500.0,533.2740213523132,-140.54129875230723,0.6,Fase_2_60pct,1,treino,Baseline_Sem_Filtro
2026-03-15,11:00,ITALY 1,Pisa vs Cagliari,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,8.43,375.0,1.0,3x1,alias_exact,False,True,2026-03,8.43,1.0,40.264700670073715,36253.96004301932,2,8.43,1.0,8.43,,2026-03-15,EXECUTED,,-100.2765980822335,500.0,573.5387220223869,-100.2765980822335,0.6,Fase_2_60pct,1,treino,Baseline_Sem_Filtro
2026-03-15,13:00,SERBIA 1,IMT Novi Beograd vs Crvena zvezda,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,8.63,500.0,1.0,1x2,alias_exact,False,True,2026-03,8.63,1.0,42.16975400452936,36560.49104668449,2,8.63,1.0,8.63,,2026-03-15,EXECUTED,,-58.106844077704146,500.0,615.7084760269163,-58.106844077704146,0.6,Fase_2_60pct,1,treino,Baseline_Sem_Filtro
2026-03-16,13:00,SERBIA 1,Napredak vs OFK Beograd Mozzart Bet,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,8.03,312.5,1.0,2x2,alias_exact,False,True,2026-03,8.03,1.0,49.134061884935996,36933.95307319832,2,8.03,1.0,8.03,,2026-03-16,EXECUTED,,-8.97278219276815,500.0,664.8425379118523,-8.97278219276815,0.6,Fase_2_60pct,1,treino,Baseline_Sem_Filtro
2026-03-16,16:30,SPAIN 2,Albacete vs Las Palmas,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,9.03,375.0,1.0,2x1,alias_exact,False,True,2026-03,9.03,1.0,46.447903333567766,37304.39205715631,2,9.03,1.0,9.03,,2026-03-16,EXECUTED,,37.475121140799615,500.0,711.2904412454201,37.475121140799615,0.6,Fase_2_60pct,1,treino,Baseline_Sem_Filtro
2026-03-16,18:00,CHILE 1,Union La Calera vs O'Higgins,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,8.83,437.5,1.0,3x3,alias_exact,False,True,2026-03,8.83,1.0,50.962188702258075,37728.52813521293,2,8.83,1.0,8.83,,2026-03-16,EXECUTED,,88.43730984305769,500.0,762.2526299476782,88.43730984305769,0.6,Fase_2_60pct,1,treino,Baseline_Sem_Filtro
2026-03-01,12:30,SWITZERLAND 1,Grasshoppers vs Lugano,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,8.63,437.5,1.0,1x0,alias_exact,False,True,2026-03,8.63,1.0,18.381389252948885,37517.14691730434,2,8.63,1.0,8.63,,2026-03-01,EXECUTED,,18.381389252948885,500.0,518.3813892529489,18.381389252948885,0.3,Fase_1_30pct,1,treino,Atual_Filtrada
2026-03-02,15:00,POLAND 1,Zaglebie vs Wisla Plock,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,10.53,312.5,1.0,2x0,alias_exact,False,True,2026-03,10.53,1.0,15.25771035524157,38004.518723517984,2,10.53,1.0,10.53,,2026-03-02,EXECUTED,,33.639099608190456,500.0,533.6390996081905,33.639099608190456,0.3,Fase_1_30pct,1,treino,Atual_Filtrada
2026-03-05,16:30,EGYPT 1,Ceramica Cleopatra vs National Bank Egypt,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,10.03,250.0,1.0,2x2,alias_exact,False,True,2026-03,10.03,1.0,16.576496947962067,36848.32784590884,2,10.03,1.0,10.03,,2026-03-05,EXECUTED,,50.21559655615252,500.0,550.2155965561525,50.21559655615252,0.3,Fase_1_30pct,1,treino,Atual_Filtrada
2026-03-06,15:30,FRANCE 3,Stade Briochin vs Orleans,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,8.43,312.5,1.0,1x3,alias_exact,False,True,2026-03,8.43,1.0,20.77193470174977,37298.36940996428,2,8.43,1.0,8.43,,2026-03-06,EXECUTED,,70.98753125790229,500.0,570.9875312579022,70.98753125790229,0.3,Fase_1_30pct,1,treino,Atual_Filtrada
2026-03-06,20:30,CHILE 1,D. Concepcion vs Nublense,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,8.23,375.0,1.0,0x2,alias_exact,False,True,2026-03,8.23,1.0,22.152420818511974,37557.01394661712,2,8.23,1.0,8.23,,2026-03-06,EXECUTED,,93.13995207641426,500.0,593.1399520764141,93.13995207641426,0.3,Fase_1_30pct,1,treino,Atual_Filtrada
2026-03-08,11:00,ITALY 1,Bologna vs Verona,Lay_CS_1x0_B365,api_diaria_cruzada_betfair,6.83,500.0,1.0,1x2,alias_exact,False,True,2026-03,6.83,1.0,28.537865618770873,39001.84386950057,2,6.83,1.0,6.83,,2026-03-08,EXECUTED,,121.67781769518513,500.0,621.677817695185,121.67781769518513,0.3,Fase_1_30pct,1,treino,Atual_Filtrada
2026-03-08,12:15,SPAIN 1,Getafe vs Betis,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,8.03,375.0,1.0,2x0,alias_exact,False,True,2026-03,8.03,1.0,24.8052102224039,35564.372254914495,2,8.03,1.0,8.03,,2026-03-08,EXECUTED,,146.48302791758903,500.0,646.483027917589,146.48302791758903,0.3,Fase_1_30pct,1,treino,Atual_Filtrada
2026-03-08,08:15,POLAND 1,Motor Lublin vs Gornik Zabrze,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,10.53,312.5,1.0,0x0,alias_exact,False,True,2026-03,10.53,1.0,19.028173067249078,38190.517687618136,2,10.53,1.0,10.53,,2026-03-08,EXECUTED,,165.5112009848381,500.0,665.5112009848381,165.5112009848381,0.3,Fase_1_30pct,1,treino,Atual_Filtrada
2026-03-08,09:30,ROMANIA 1,Otelul vs FC Hermannstadt,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,10.03,250.0,1.0,0x2,alias_exact,False,True,2026-03,10.03,1.0,20.672856243216735,38489.98154582482,2,10.03,1.0,10.03,,2026-03-08,EXECUTED,,186.18405722805483,500.0,686.1840572280548,186.18405722805483,0.3,Fase_1_30pct,1,treino,Atual_Filtrada
2026-03-09,16:45,FRANCE 2,Dunkerque vs Reims,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,9.23,437.5,1.0,1x1,alias_exact,False,True,2026-03,9.23,1.0,23.38695359082252,36861.49380396735,2,9.23,1.0,9.23,,2026-03-09,EXECUTED,,209.57101081887734,500.0,709.5710108188773,209.57101081887734,0.3,Fase_1_30pct,1,treino,Atual_Filtrada
2026-03-09,15:00,ROMANIA 1,CFR Cluj vs Dinamo Bucuresti,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,10.03,375.0,1.0,2x0,alias_exact,False,True,2026-03,10.03,1.0,22.041491532081405,36497.98902400086,2,10.03,1.0,10.03,,2026-03-09,EXECUTED,,231.61250235095875,500.0,731.6125023509587,231.61250235095875,0.3,Fase_1_30pct,1,treino,Atual_Filtrada
2026-03-12,19:00,BRAZIL 1,Remo vs Fluminense,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,8.63,312.5,1.0,0x2,alias_exact,False,True,2026-03,8.63,1.0,26.896108376073904,37298.128313586334,2,8.63,1.0,8.63,,2026-03-12,EXECUTED,,258.50861072703265,500.0,758.5086107270326,258.50861072703265,0.3,Fase_1_30pct,1,treino,Atual_Filtrada
2026-03-13,16:00,FRANCE 2,Nancy vs Le Mans,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,8.43,437.5,1.0,2x4,alias_exact,False,True,2026-03,8.43,1.0,57.270973165257786,38544.89554920134,2,8.43,1.0,8.43,,2026-03-13,EXECUTED,,315.7795838922904,500.0,815.7795838922905,315.7795838922904,0.6,Fase_2_60pct,1,treino,Atual_Filtrada
2026-03-13,08:35,CHINA 1,Wuhan Three Towns vs Dalian Yingbo,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,9.23,250.0,1.0,4x1,alias_exact,False,True,2026-03,9.23,1.0,55.60781853749392,37752.53591685324,2,9.23,1.0,9.23,,2026-03-13,EXECUTED,,371.38740242978434,500.0,871.3874024297844,371.38740242978434,0.6,Fase_2_60pct,1,treino,Atual_Filtrada
2026-03-13,12:30,ROMANIA 1,UTA Arad vs FC Hermannstadt,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,10.53,312.5,1.0,3x2,alias_exact,False,True,2026-03,10.53,1.0,51.295732713862435,37948.75837225722,2,10.53,1.0,10.53,,2026-03-13,EXECUTED,,422.6831351436468,500.0,922.6831351436468,422.6831351436468,0.6,Fase_2_60pct,1,treino,Atual_Filtrada
2026-03-14,10:00,SPAIN 1,Girona vs Ath Bilbao,Lay_CS_1x0_B365,api_diaria_cruzada_betfair,10.03,250.0,1.0,3x0,alias_exact,False,True,2026-03,10.03,1.0,57.3228392929774,38834.02691755632,2,10.03,1.0,10.03,,2026-03-14,EXECUTED,,480.0059744366242,500.0,980.0059744366242,480.0059744366242,0.6,Fase_2_60pct,1,treino,Atual_Filtrada
2026-03-15,08:30,ITALY 1,Verona vs Genoa,Lay_CS_1x0_B365,api_diaria_cruzada_betfair,8.83,312.5,1.0,0x2,alias_exact,False,True,2026-03,8.83,1.0,70.21498744047844,39201.99551087144,2,8.83,1.0,8.83,,2026-03-15,EXECUTED,,550.2209618771026,500.0,500.0,550.2209618771026,0.6,Fase_2_60pct,1,treino,Atual_Filtrada
2026-03-15,10:30,NORWAY 1,Kristiansund vs Brann,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,9.43,437.5,1.0,3x2,alias_exact,False,True,2026-03,9.43,1.0,33.27402135231317,35974.362725868654,2,9.43,1.0,9.43,,2026-03-15,EXECUTED,,583.4949832294158,500.0,533.2740213523132,583.4949832294158,0.6,Fase_2_60pct,1,treino,Atual_Filtrada
2026-03-16,16:30,SPAIN 2,Albacete vs Las Palmas,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,9.03,375.0,1.0,2x1,alias_exact,False,True,2026-03,9.03,1.0,37.25613025886024,37304.39205715631,2,9.03,1.0,9.03,,2026-03-16,EXECUTED,,620.751113488276,500.0,570.5301516111734,620.751113488276,0.6,Fase_2_60pct,1,treino,Atual_Filtrada
2026-03-16,18:00,CHILE 1,Union La Calera vs O'Higgins,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,8.83,437.5,1.0,3x3,alias_exact,False,True,2026-03,8.83,1.0,40.877064502409745,37728.52813521293,2,8.83,1.0,8.83,,2026-03-16,EXECUTED,,661.6281779906858,500.0,611.4072161135832,661.6281779906858,0.6,Fase_2_60pct,1,treino,Atual_Filtrada
2026-03-17,15:30,FRANCE 3,Stade Briochin vs Chateauroux,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,9.03,250.0,1.0,2x0,alias_exact,False,True,2026-03,9.03,1.0,17.465753424657535,38191.48613324112,2,9.03,1.0,9.03,,2026-03-17,EXECUTED,,17.465753424657535,500.0,517.4657534246576,17.465753424657535,0.3,Fase_1_30pct,1,teste,Baseline_Sem_Filtro
2026-03-19,13:00,BULGARIA 1,Spartak Varna vs Ludogorets,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,8.23,250.0,1.0,1x5,alias_exact,False,True,2026-03,8.23,1.0,20.07595350423464,38450.13066989395,2,8.23,1.0,8.23,,2026-03-19,EXECUTED,,37.541706928892175,500.0,537.5417069288923,37.541706928892175,0.3,Fase_1_30pct,1,teste,Baseline_Sem_Filtro
2026-03-19,20:00,PARAGUAY 1,Sportivo Trinidense vs Ameliano,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,8.43,312.5,1.0,1x1,alias_exact,False,True,2026-03,8.43,1.0,20.293465517302057,38734.36117349697,2,8.43,1.0,8.43,,2026-03-19,EXECUTED,,57.835172446194235,500.0,557.8351724461943,57.835172446194235,0.3,Fase_1_30pct,1,teste,Baseline_Sem_Filtro
2026-03-19,21:30,BRAZIL 1,Chapecoense-SC vs Corinthians,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,8.43,375.0,1.0,0x0,alias_exact,False,True,2026-03,8.43,1.0,21.059591638110028,39054.35958031248,2,8.43,1.0,8.43,,2026-03-19,EXECUTED,,78.89476408430426,500.0,578.8947640843044,78.89476408430426,0.3,Fase_1_30pct,1,teste,Baseline_Sem_Filtro
2026-03-20,13:00,BULGARIA 1,Slavia Sofia vs Botev Plovdiv,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,10.03,312.5,0.0,0x1,alias_exact,False,True,2026-03,10.03,0.0,-173.6684292252913,36191.48613324112,2,10.03,0.0,10.03,,2026-03-20,EXECUTED,,-94.77366514098705,500.0,500.0,-94.77366514098705,0.3,Fase_1_30pct,1,teste,Baseline_Sem_Filtro
2026-03-20,13:30,SLOVENIA 1,Aluminij vs Maribor,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,9.23,250.0,1.0,1x1,alias_exact,False,True,2026-03,9.23,1.0,17.04131227217497,36418.70363020345,2,9.23,1.0,9.23,,2026-03-20,EXECUTED,,-77.73235286881209,500.0,517.041312272175,-77.73235286881209,0.3,Fase_1_30pct,1,teste,Baseline_Sem_Filtro
2026-03-20,15:30,FRANCE 3,Versailles vs Fleury-Merogis,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,8.83,437.5,1.0,1x1,alias_exact,False,True,2026-03,8.83,1.0,18.522361186761827,36684.66127511529,2,8.83,1.0,8.83,,2026-03-20,EXECUTED,,-59.20999168205026,500.0,535.5636734589368,-59.20999168205026,0.3,Fase_1_30pct,1,teste,Baseline_Sem_Filtro
