Data_Arquivo,Horario_Entrada,Liga,Jogo,Metodo,Fonte_Dados,Odd_Exec,Responsabilidade_Sugerida_R$,Resultado_1_0,Placar_FT,Match_Tipo,Swap,Matched,Mes_Ref,Odd_Base,1/0,PnL_Linha,Lucro_Ciclo,Resets_Teto_Acum,__odd_signal,__result,__odd_exec,__liquidity,__date,Status_Execucao,Skip_Reason,Lucro_Acumulado,Base_Atual,Run_Atual,Level_Profit_Atual,Stake_Multiplier,Stake_Phase
2025-08-18,15:00,NETHERLANDS 2,Jong Utrecht vs Den Haag,Lay_CS_0x1_B365,historico,9.03,375.0,1.0,2x2,alias_exact,False,True,2025-08,9.03,1.0,58.21917808219179,4876.697239367093,0,9.03,1.0,9.03,,2025-08-18,EXECUTED,,1576.1810432832644,500.0,500.0,1576.1810432832644,1.0,Sem_Rampa
2025-08-18,15:45,FRANCE 2,Le Mans vs Montpellier,Lay_CS_0x1_B365,historico,8.53,312.5,1.0,1x2,alias_exact,False,True,2025-08,8.53,1.0,62.08499335989377,5033.763114489725,0,8.53,1.0,8.53,,2025-08-18,EXECUTED,,1638.2660366431583,500.0,500.0,1638.2660366431583,1.0,Sem_Rampa
2025-08-19,19:00,COPA LIBERTADORES,Velez Sarsfield (Arg) vs Fortaleza (Bra),Lay_CS_0x1_B365,historico,9.03,437.5,1.0,2x0,alias_exact,False,True,2025-08,9.03,1.0,58.21917808219179,3850.5856527066658,0,9.03,1.0,9.03,,2025-08-19,EXECUTED,,1696.48521472535,500.0,500.0,1696.48521472535,1.0,Sem_Rampa
2025-08-21,19:00,COPA LIBERTADORES,LDU Quito (Ecu) vs Botafogo RJ (Bra),Lay_CS_0x1_B365,historico,11.03,250.0,1.0,2x0,alias_exact,False,True,2025-08,11.03,1.0,46.61016949152543,4146.191853337998,0,11.03,1.0,11.03,,2025-08-21,EXECUTED,,1743.0953842168756,500.0,500.0,1743.0953842168756,1.0,Sem_Rampa
2025-08-22,07:00,JAPAN 1,Kashiwa Reysol vs Urawa Reds,Lay_CS_0x1_B365,historico,10.03,250.0,1.0,4x2,alias_exact,False,True,2025-08,10.03,1.0,51.7718715393134,4305.071532600036,0,10.03,1.0,10.03,,2025-08-22,EXECUTED,,1794.867255756189,500.0,500.0,1794.867255756189,1.0,Sem_Rampa
2025-08-22,14:30,FRANCE 3,Le Puy-en-Velay vs Chateauroux,Lay_CS_0x1_B365,historico,9.53,437.5,1.0,2x2,alias_exact,False,True,2025-08,9.53,1.0,54.80656506447832,4696.632548052191,0,9.53,1.0,9.53,,2025-08-22,EXECUTED,,1849.6738208206673,500.0,500.0,1849.6738208206673,1.0,Sem_Rampa
2025-08-22,15:00,BELGIUM 2,Gent U23 vs Beerschot VA,Lay_CS_0x1_B365,historico,8.03,375.0,1.0,1x1,alias_exact,False,True,2025-08,8.03,1.0,66.50071123755335,4829.633970527298,0,8.03,1.0,8.03,,2025-08-22,EXECUTED,,1916.1745320582206,500.0,500.0,1916.1745320582206,1.0,Sem_Rampa
2025-08-23,12:00,SPAIN 2,Mirandes vs Huesca,Lay_CS_1x0_B365,historico,7.53,250.0,1.0,0x1,alias_exact,False,True,2025-08,7.53,1.0,71.5926493108729,3839.817846673937,0,7.53,1.0,7.53,,2025-08-23,EXECUTED,,1987.7671813690936,500.0,500.0,1987.7671813690936,1.0,Sem_Rampa
2025-08-24,07:00,SOUTH KOREA 1,Anyang vs Daejeon,Lay_CS_0x1_B365,historico,8.03,250.0,1.0,3x2,alias_exact,False,True,2025-08,8.03,1.0,66.50071123755335,3991.863117543259,0,8.03,1.0,8.03,,2025-08-24,EXECUTED,,2054.267892606647,500.0,500.0,2054.267892606647,1.0,Sem_Rampa
2025-08-24,08:30,GERMANY 3,Ingolstadt vs Hansa Rostock,Lay_CS_0x1_B365,historico,10.03,375.0,1.0,1x1,alias_exact,False,True,2025-08,10.03,1.0,51.7718715393134,4125.976138858226,0,10.03,1.0,10.03,,2025-08-24,EXECUTED,,2106.0397641459604,500.0,500.0,2106.0397641459604,1.0,Sem_Rampa
2025-08-24,09:45,POLAND 1,Piast Gliwice vs Cracovia,Lay_CS_0x1_B365,historico,9.03,312.5,1.0,0x0,alias_exact,False,True,2025-08,9.03,1.0,58.21917808219179,4292.406556965778,0,9.03,1.0,9.03,,2025-08-24,EXECUTED,,2164.258942228152,500.0,500.0,2164.258942228152,1.0,Sem_Rampa
2025-08-24,12:00,SPAIN 2,Dep. La Coruna vs Burgos CF,Lay_CS_1x0_B365,historico,5.53,500.0,1.0,0x0,alias_exact,False,True,2025-08,5.53,1.0,103.2008830022075,4621.777130549487,0,5.53,1.0,5.53,,2025-08-24,EXECUTED,,2267.4598252303595,500.0,500.0,2267.4598252303595,1.0,Sem_Rampa
2025-08-24,12:15,FRANCE 1,Le Havre vs Lens,Lay_CS_0x1_B365,historico,8.03,437.5,1.0,1x2,alias_exact,False,True,2025-08,8.03,1.0,66.50071123755335,4877.824098491873,0,8.03,1.0,8.03,,2025-08-24,EXECUTED,,2333.960536467913,500.0,500.0,2333.960536467913,1.0,Sem_Rampa
2025-08-25,15:00,NETHERLANDS 2,Jong Utrecht vs Jong Ajax,Lay_CS_0x1_B365,historico,10.03,437.5,1.0,4x3,alias_exact,False,True,2025-08,10.03,1.0,51.7718715393134,5128.1407291634605,0,10.03,1.0,10.03,,2025-08-25,EXECUTED,,2385.7324080072262,500.0,500.0,2385.7324080072262,1.0,Sem_Rampa
2025-08-25,15:30,ITALY 2,Sampdoria vs Modena,Lay_CS_0x1_B365,historico,8.03,375.0,1.0,0x2,alias_exact,False,True,2025-08,8.03,1.0,66.50071123755335,5294.434619587064,0,8.03,1.0,8.03,,2025-08-25,EXECUTED,,2452.2331192447796,500.0,500.0,2452.2331192447796,1.0,Sem_Rampa
2025-08-26,14:30,SOUTH AFRICA 1,Stellenbosch vs Marumo Gallants,Lay_CS_0x1_B365,historico,10.03,250.0,1.0,1x0,alias_exact,False,True,2025-08,10.03,1.0,51.7718715393134,5441.115775425824,0,10.03,1.0,10.03,,2025-08-26,EXECUTED,,2504.004990784093,500.0,500.0,2504.004990784093,1.0,Sem_Rampa
2025-08-26,16:00,EUROPA CHAMPIONS LEAGUE,Pafos (Cyp) vs Crvena zvezda (Srb),Lay_CS_0x1_B365,historico,9.53,312.5,1.0,1x1,alias_exact,False,True,2025-08,9.53,1.0,54.80656506447832,5612.4730694391,0,9.53,1.0,9.53,,2025-08-26,EXECUTED,,2558.8115558485715,500.0,500.0,2558.8115558485715,1.0,Sem_Rampa
2025-08-27,16:00,SPAIN 1,Celta Vigo vs Betis,Lay_CS_1x0_B365,historico,10.03,250.0,1.0,1x1,alias_exact,False,True,2025-08,10.03,1.0,51.7718715393134,5792.0851168184645,0,10.03,1.0,10.03,,2025-08-27,EXECUTED,,2610.583427387885,500.0,500.0,2610.583427387885,1.0,Sem_Rampa
2025-08-29,14:30,FRANCE 3,Dijon vs Paris 13 Atl.,Lay_CS_0x1_B365,historico,9.03,437.5,1.0,4x2,alias_exact,False,True,2025-08,9.03,1.0,58.21917808219179,3994.262454656257,0,9.03,1.0,9.03,,2025-08-29,EXECUTED,,2668.8026054700767,500.0,500.0,2668.8026054700767,1.0,Sem_Rampa
2025-08-29,15:30,GERMANY 1,Hamburger SV vs St. Pauli,Lay_CS_0x1_B365,historico,8.53,375.0,1.0,0x2,alias_exact,False,True,2025-08,8.53,1.0,62.08499335989377,4132.890590514649,0,8.53,1.0,8.53,,2025-08-29,EXECUTED,,2730.8875988299706,500.0,500.0,2730.8875988299706,1.0,Sem_Rampa
2025-08-31,07:00,JAPAN 1,Cerezo Osaka vs Sanfrecce Hiroshima,Lay_CS_0x1_B365,historico,8.03,250.0,1.0,1x1,alias_exact,False,True,2025-08,8.03,1.0,66.50071123755335,4564.1427864340585,0,8.03,1.0,8.03,,2025-08-31,EXECUTED,,2797.388310067524,500.0,500.0,2797.388310067524,1.0,Sem_Rampa
2025-08-31,08:30,GERMANY 2,Kaiserslautern vs Darmstadt,Lay_CS_0x1_B365,historico,9.53,375.0,1.0,3x1,alias_exact,False,True,2025-08,9.53,1.0,54.80656506447832,4748.985456214356,0,9.53,1.0,9.53,,2025-08-31,EXECUTED,,2852.1948751320024,500.0,500.0,2852.1948751320024,1.0,Sem_Rampa
2025-08-31,09:30,NORWAY 1,Kristiansund vs Brann,Lay_CS_0x1_B365,historico,9.03,312.5,1.0,2x2,alias_exact,False,True,2025-08,9.03,1.0,58.21917808219179,4966.860408825879,0,9.03,1.0,9.03,,2025-08-31,EXECUTED,,2910.414053214194,500.0,500.0,2910.414053214194,1.0,Sem_Rampa
2025-08-31,12:00,SLOVAKIA 1,Ruzomberok vs Zilina,Lay_CS_0x1_B365,historico,8.03,437.5,1.0,3x3,alias_exact,False,True,2025-08,8.03,1.0,66.50071123755335,5099.861831300986,0,8.03,1.0,8.03,,2025-08-31,EXECUTED,,2976.9147644517475,500.0,500.0,2976.9147644517475,1.0,Sem_Rampa
2025-08-31,14:30,SPAIN 2,Las Palmas vs Malaga,Lay_CS_1x0_B365,historico,6.03,500.0,1.0,0x1,alias_exact,False,True,2025-08,6.03,1.0,92.94234592445328,5310.469451582144,0,6.03,1.0,6.03,,2025-08-31,EXECUTED,,3069.8571103762006,500.0,500.0,3069.8571103762006,1.0,Sem_Rampa
2025-09-01,14:30,SPAIN 1,Villarreal B vs Alcorcon,Lay_CS_0x1_B365,historico,8.03,250.0,1.0,1x0,alias_exact,False,True,2025-09,8.03,1.0,66.50071123755335,5489.171365519143,0,8.03,1.0,8.03,,2025-09-01,EXECUTED,,3136.357821613754,500.0,500.0,3136.357821613754,1.0,Sem_Rampa
2025-09-01,16:30,SPAIN 2,Leganes vs Dep. La Coruna,Lay_CS_0x1_B365,historico,8.03,312.5,1.0,2x2,alias_exact,False,True,2025-09,8.03,1.0,66.50071123755335,5691.640888208788,0,8.03,1.0,8.03,,2025-09-01,EXECUTED,,3202.8585328513072,500.0,500.0,3202.8585328513072,1.0,Sem_Rampa
2025-09-01,19:00,BRAZIL 2,Chapecoense-SC vs Vila Nova FC,Lay_CS_0x1_B365,historico,10.03,375.0,1.0,2x2,alias_exact,False,True,2025-09,10.03,1.0,51.7718715393134,5870.231115033042,0,10.03,1.0,10.03,,2025-09-01,EXECUTED,,3254.6304043906207,500.0,500.0,3254.6304043906207,1.0,Sem_Rampa
2025-09-05,14:15,SPAIN 1,Betis B vs Gimnastic,Lay_CS_1x0_B365,historico,8.03,312.5,1.0,2x2,alias_exact,False,True,2025-09,8.03,1.0,66.50071123755335,6123.382126456044,0,8.03,1.0,8.03,,2025-09-05,EXECUTED,,3321.131115628174,500.0,500.0,3321.131115628174,1.0,Sem_Rampa
2025-09-05,14:30,SPAIN 2,Albacete vs Mirandes,Lay_CS_0x1_B365,historico,11.03,250.0,1.0,1x4,alias_exact,False,True,2025-09,11.03,1.0,46.61016949152543,6309.822804422146,0,11.03,1.0,11.03,,2025-09-05,EXECUTED,,3367.7412851196996,500.0,500.0,3367.7412851196996,1.0,Sem_Rampa
2025-09-07,07:00,SPAIN 1,CF Talavera vs Ath Bilbao B,Lay_CS_0x1_B365,historico,8.03,250.0,1.0,1x1,alias_exact,False,True,2025-09,8.03,1.0,66.50071123755335,4389.384971406258,0,8.03,1.0,8.03,,2025-09-07,EXECUTED,,3434.241996357253,500.0,500.0,3434.241996357253,1.0,Sem_Rampa
2025-09-07,09:00,SPAIN 2,Ceuta vs Huesca,Lay_CS_1x0_B365,historico,6.03,312.5,1.0,2x1,alias_exact,False,True,2025-09,6.03,1.0,92.94234592445328,4810.600211968575,0,6.03,1.0,6.03,,2025-09-07,EXECUTED,,3527.184342281706,500.0,500.0,3527.184342281706,1.0,Sem_Rampa
2025-09-07,11:00,SPAIN 1,Osasuna B vs Ourense CF,Lay_CS_0x1_B365,historico,10.03,437.5,1.0,1x1,alias_exact,False,True,2025-09,10.03,1.0,51.7718715393134,5088.844831011124,0,10.03,1.0,10.03,,2025-09-07,EXECUTED,,3578.9562138210194,500.0,500.0,3578.9562138210194,1.0,Sem_Rampa
2025-09-07,11:15,SPAIN 2,Burgos CF vs Las Palmas,Lay_CS_0x1_B365,historico,8.03,375.0,1.0,0x0,alias_exact,False,True,2025-09,8.03,1.0,66.50071123755335,5483.255589013826,0,8.03,1.0,8.03,,2025-09-07,EXECUTED,,3645.456925058573,500.0,500.0,3645.456925058573,1.0,Sem_Rampa
2025-09-07,13:00,IRELAND 1,Shelbourne vs Galway,Lay_CS_0x1_B365,historico,11.03,500.0,1.0,1x0,alias_exact,False,True,2025-09,11.03,1.0,46.61016949152543,5796.4641321336185,0,11.03,1.0,11.03,,2025-09-07,EXECUTED,,3692.0670945500983,500.0,500.0,3692.0670945500983,1.0,Sem_Rampa
2025-09-08,15:30,SPAIN 2,Eibar vs Andorra,Lay_CS_0x1_B365,historico,8.53,250.0,1.0,2x0,alias_exact,False,True,2025-09,8.53,1.0,62.08499335989377,6252.550675999293,0,8.53,1.0,8.53,,2025-09-08,EXECUTED,,3754.152087909992,500.0,500.0,3754.152087909992,1.0,Sem_Rampa
2025-09-11,14:00,ICELAND 1,Akranes vs Breidablik,Lay_CS_0x1_B365,historico,10.03,250.0,1.0,3x0,alias_exact,False,True,2025-09,10.03,1.0,51.7718715393134,7005.657873206396,0,10.03,1.0,10.03,,2025-09-11,EXECUTED,,3805.9239594493056,500.0,500.0,3805.9239594493056,1.0,Sem_Rampa
2025-09-12,07:00,JAPAN 1,Vissel Kobe vs Kashiwa Reysol,Lay_CS_0x1_B365,historico,9.03,250.0,1.0,0x0,alias_exact,False,True,2025-09,9.03,1.0,58.21917808219179,7326.225149593525,0,9.03,1.0,9.03,,2025-09-12,EXECUTED,,3864.1431375314974,500.0,500.0,3864.1431375314974,1.0,Sem_Rampa
2025-09-12,13:00,AUSTRIA 2,Kapfenberg vs Hertha Wels,Lay_CS_0x1_B365,historico,10.03,375.0,1.0,3x2,alias_exact,False,True,2025-09,10.03,1.0,51.7718715393134,7644.4849095947,0,10.03,1.0,10.03,,2025-09-12,EXECUTED,,3915.915009070811,500.0,500.0,3915.915009070811,1.0,Sem_Rampa
2025-09-14,07:00,SOUTH KOREA 1,Anyang vs Jeju SK,Lay_CS_0x1_B365,historico,8.53,250.0,1.0,2x1,alias_exact,False,True,2025-09,8.53,1.0,62.08499335989377,9377.287457931978,0,8.53,1.0,8.53,,2025-09-14,EXECUTED,,3978.0000024307046,500.0,500.0,3978.0000024307046,1.0,Sem_Rampa
2025-09-14,08:30,GERMANY 3,VfL Osnabruck vs Hansa Rostock,Lay_CS_0x1_B365,historico,8.53,375.0,1.0,0x0,alias_exact,False,True,2025-09,8.53,1.0,62.08499335989377,9725.51932697811,0,8.53,1.0,8.53,,2025-09-14,EXECUTED,,4040.0849957905984,500.0,500.0,4040.0849957905984,1.0,Sem_Rampa
2025-09-14,09:00,SWITZERLAND 1,Winterthur vs Sion,Lay_CS_0x1_B365,historico,8.03,312.5,1.0,2x3,alias_exact,False,True,2025-09,8.03,1.0,66.50071123755335,10144.83408821218,0,8.03,1.0,8.03,,2025-09-14,EXECUTED,,4106.585707028152,500.0,500.0,4106.585707028152,1.0,Sem_Rampa
2025-09-14,13:30,SPAIN 2,Gijon vs Burgos CF,Lay_CS_1x0_B365,historico,5.53,500.0,1.0,2x3,alias_exact,False,True,2025-09,5.53,1.0,103.2008830022075,11032.721841164022,0,5.53,1.0,5.53,,2025-09-14,EXECUTED,,4209.78659003036,500.0,500.0,4209.78659003036,1.0,Sem_Rampa
2025-09-15,07:00,JAPAN 1,FC Tokyo vs Verdy,Lay_CS_0x1_B365,historico,8.53,250.0,1.0,1x0,alias_exact,False,True,2025-09,8.53,1.0,62.08499335989377,11332.319623691015,0,8.53,1.0,8.53,,2025-09-15,EXECUTED,,4271.871583390253,500.0,500.0,4271.871583390253,1.0,Sem_Rampa
2025-09-15,12:00,ROMANIA 1,FC Hermannstadt vs Unirea Slobozia,Lay_CS_0x1_B365,historico,10.03,312.5,1.0,0x2,alias_exact,False,True,2025-09,10.03,1.0,51.7718715393134,11613.17180852944,0,10.03,1.0,10.03,,2025-09-15,EXECUTED,,4323.643454929566,500.0,500.0,4323.643454929566,1.0,Sem_Rampa
2025-09-15,16:00,SPAIN 1,Espanyol vs Mallorca,Lay_CS_0x1_B365,historico,8.03,437.5,1.0,3x2,alias_exact,False,True,2025-09,8.03,1.0,66.50071123755335,12462.334548759069,0,8.03,1.0,8.03,,2025-09-15,EXECUTED,,4390.14416616712,500.0,500.0,4390.14416616712,1.0,Sem_Rampa
2025-09-16,13:00,ESTONIA 1,Tammeka vs Parnu JK Vaprus,Lay_CS_0x1_B365,historico,9.53,312.5,1.0,1x4,alias_exact,False,True,2025-09,9.53,1.0,54.80656506447832,12883.513820040384,0,9.53,1.0,9.53,,2025-09-16,EXECUTED,,4444.950731231598,500.0,500.0,4444.950731231598,1.0,Sem_Rampa
2025-09-19,15:00,FRANCE 2,Nancy vs Red Star,Lay_CS_0x1_B365,historico,8.03,437.5,0.0,0x1,alias_exact,False,True,2025-09,8.03,0.0,-500.0,8883.513820040382,0,8.03,0.0,8.03,,2025-09-19,EXECUTED,,3944.950731231598,500.0,500.0,3944.950731231598,1.0,Sem_Rampa
2025-09-20,07:00,SPAIN 1,Betis B vs Atl. Madrid B,Lay_CS_1x0_B365,historico,9.03,250.0,1.0,0x2,alias_exact,False,True,2025-09,9.03,1.0,58.21917808219179,9577.260229063935,0,9.03,1.0,9.03,,2025-09-20,EXECUTED,,4003.16990931379,500.0,500.0,4003.16990931379,1.0,Sem_Rampa
2025-09-21,07:00,SPAIN 1,CF Talavera vs Barakaldo,Lay_CS_0x1_B365,historico,8.03,250.0,1.0,1x1,alias_exact,False,True,2025-09,8.03,1.0,66.50071123755335,9935.532333251282,0,8.03,1.0,8.03,,2025-09-21,EXECUTED,,4069.6706205513433,500.0,500.0,4069.6706205513433,1.0,Sem_Rampa
2025-09-21,08:30,BELGIUM 1,Genk vs Royale Union SG,Lay_CS_0x1_B365,historico,9.53,312.5,1.0,1x2,alias_exact,False,True,2025-09,9.53,1.0,54.80656506447832,10270.073635695851,0,9.53,1.0,9.53,,2025-09-21,EXECUTED,,4124.477185615821,500.0,500.0,4124.477185615821,1.0,Sem_Rampa
2025-09-21,10:00,ENGLAND 1,Sunderland vs Aston Villa,Lay_CS_0x1_B365,historico,8.03,375.0,1.0,1x1,alias_exact,False,True,2025-09,8.03,1.0,66.50071123755335,10720.490908475063,0,8.03,1.0,8.03,,2025-09-21,EXECUTED,,4190.977896853375,500.0,500.0,4190.977896853375,1.0,Sem_Rampa
2025-09-21,13:30,SPAIN 2,Eibar vs Real Sociedad B,Lay_CS_1x0_B365,historico,5.53,500.0,1.0,2x1,alias_exact,False,True,2025-09,5.53,1.0,103.2008830022075,11643.6178512501,0,5.53,1.0,5.53,,2025-09-21,EXECUTED,,4294.178779855582,500.0,500.0,4294.178779855582,1.0,Sem_Rampa
2025-09-22,15:00,FRANCE 1,Marseille vs PSG,Lay_CS_0x1_B365,historico,9.03,250.0,1.0,1x0,alias_exact,False,True,2025-09,9.03,1.0,58.21917808219179,12175.67268164838,0,9.03,1.0,9.03,,2025-09-22,EXECUTED,,4352.397957937775,500.0,500.0,4352.397957937775,1.0,Sem_Rampa
2025-09-23,07:00,JAPAN 1,Shonan Bellmare vs Kawasaki Frontale,Lay_CS_0x1_B365,historico,8.53,250.0,1.0,1x2,alias_exact,False,True,2025-09,8.53,1.0,62.08499335989377,12541.335705400126,0,8.53,1.0,8.53,,2025-09-23,EXECUTED,,4414.4829512976685,500.0,500.0,4414.4829512976685,1.0,Sem_Rampa
2025-09-23,14:00,SPAIN 1,Espanyol vs Valencia,Lay_CS_0x1_B365,historico,8.53,312.5,1.0,2x2,alias_exact,False,True,2025-09,8.53,1.0,62.08499335989377,12952.403101955044,0,8.53,1.0,8.53,,2025-09-23,EXECUTED,,4476.567944657562,500.0,500.0,4476.567944657562,1.0,Sem_Rampa
2025-09-23,15:30,FRANCE 2,Red Star vs Troyes,Lay_CS_0x1_B365,historico,8.03,375.0,1.0,1x3,alias_exact,False,True,2025-09,8.03,1.0,66.50071123755335,13447.379703923376,0,8.03,1.0,8.03,,2025-09-23,EXECUTED,,4543.068655895116,500.0,500.0,4543.068655895116,1.0,Sem_Rampa
2025-09-23,19:00,COPA LIBERTADORES,Racing Club (Arg) vs Velez Sarsfield (Arg),Lay_CS_0x1_B365,historico,8.03,437.5,1.0,1x0,alias_exact,False,True,2025-09,8.03,1.0,66.50071123755335,13713.38254887359,0,8.03,1.0,8.03,,2025-09-23,EXECUTED,,4609.569367132669,500.0,500.0,4609.569367132669,1.0,Sem_Rampa
2025-09-25,14:30,SPAIN 1,Osasuna vs Elche,Lay_CS_0x1_B365,historico,11.03,312.5,1.0,1x1,alias_exact,False,True,2025-09,11.03,1.0,46.61016949152543,14432.894535140458,1,11.03,1.0,11.03,,2025-09-25,EXECUTED,,4656.179536624194,500.0,500.0,4656.179536624194,1.0,Sem_Rampa
2025-09-25,16:30,SPAIN 1,Oviedo vs Barcelona,Lay_CS_0x1_B365,historico,8.53,375.0,1.0,1x3,alias_exact,False,True,2025-09,8.53,1.0,62.08499335989377,14509.7942619799,1,8.53,1.0,8.53,,2025-09-25,EXECUTED,,4718.264529984088,500.0,500.0,4718.264529984088,1.0,Sem_Rampa
2025-09-26,09:00,CHINA 1,Zhejiang Professional vs Chengdu Rongcheng,Lay_CS_0x1_B365,historico,9.03,250.0,1.0,3x3,alias_exact,False,True,2025-09,9.03,1.0,58.21917808219179,14681.364454236698,1,9.03,1.0,9.03,,2025-09-26,EXECUTED,,4776.48370806628,500.0,500.0,4776.48370806628,1.0,Sem_Rampa
2025-09-26,14:30,FRANCE 3,Versailles vs Quevilly Rouen,Lay_CS_0x1_B365,historico,8.03,437.5,1.0,1x2,alias_exact,False,True,2025-09,8.03,1.0,66.50071123755335,14927.54689709493,1,8.03,1.0,8.03,,2025-09-26,EXECUTED,,4842.984419303833,500.0,500.0,4842.984419303833,1.0,Sem_Rampa
2025-09-28,07:15,POLAND 1,Widzew Lodz vs Rakow,Lay_CS_0x1_B365,historico,9.03,250.0,0.0,0x1,alias_exact,False,True,2025-09,9.03,0.0,-500.0,14427.54689709493,1,9.03,0.0,9.03,,2025-09-28,EXECUTED,,4342.984419303833,500.0,500.0,4342.984419303833,1.0,Sem_Rampa
2025-09-28,10:30,GERMANY 1,Freiburg vs Hoffenheim,Lay_CS_0x1_B365,historico,11.03,500.0,1.0,1x1,alias_exact,False,True,2025-09,11.03,1.0,46.61016949152543,14546.856996668186,1,11.03,1.0,11.03,,2025-09-28,EXECUTED,,4389.5945887953585,500.0,500.0,4389.5945887953585,1.0,Sem_Rampa
2025-09-29,12:00,GREECE 1,Atromitos vs AEL Larissa,Lay_CS_0x1_B365,historico,10.03,250.0,1.0,1x1,alias_exact,False,True,2025-09,10.03,1.0,51.7718715393134,14701.880614134248,1,10.03,1.0,10.03,,2025-09-29,EXECUTED,,4441.3664603346715,500.0,500.0,4441.3664603346715,1.0,Sem_Rampa
2025-09-29,15:00,NETHERLANDS 2,Roda vs Cambuur,Lay_CS_0x1_B365,historico,9.53,437.5,1.0,1x1,alias_exact,False,True,2025-09,9.53,1.0,54.80656506447832,14901.034023146653,1,9.53,1.0,9.53,,2025-09-29,EXECUTED,,4496.17302539915,500.0,500.0,4496.17302539915,1.0,Sem_Rampa
2025-09-29,16:00,PORTUGAL 1,Arouca vs FC Porto,Lay_CS_0x1_B365,historico,8.03,375.0,1.0,0x4,alias_exact,False,True,2025-09,8.03,1.0,66.50071123755335,15030.509195672736,1,8.03,1.0,8.03,,2025-09-29,EXECUTED,,4562.673736636703,500.0,500.0,4562.673736636703,1.0,Sem_Rampa
2025-09-30,14:00,GERMANY 3,Stuttgart II vs Wehen,Lay_CS_0x1_B365,historico,9.53,250.0,1.0,0x0,alias_exact,False,True,2025-09,9.53,1.0,54.80656506447832,15085.315760737214,1,9.53,1.0,9.53,,2025-09-30,EXECUTED,,4617.480301701182,500.0,500.0,4617.480301701182,1.0,Sem_Rampa
2025-10-02,16:00,ENGLAND 3,Rotherham vs Bradford City,Lay_CS_0x1_B365,historico,8.03,250.0,1.0,2x2,alias_exact,False,True,2025-10,8.03,1.0,66.50071123755335,15159.105823089318,1,8.03,1.0,8.03,,2025-10-02,EXECUTED,,4683.981012938735,500.0,500.0,4683.981012938735,1.0,Sem_Rampa
2025-10-03,14:30,FRANCE 3,Caen vs Le Puy-en-Velay,Lay_CS_0x1_B365,historico,8.03,375.0,1.0,2x0,alias_exact,False,True,2025-10,8.03,1.0,66.50071123755335,15431.39077213111,1,8.03,1.0,8.03,,2025-10-03,EXECUTED,,4750.4817241762885,500.0,500.0,4750.4817241762885,1.0,Sem_Rampa
2025-10-03,16:00,ENGLAND 2,Wrexham vs Birmingham,Lay_CS_0x1_B365,historico,8.03,437.5,1.0,1x1,alias_exact,False,True,2025-10,8.03,1.0,66.50071123755335,15551.20930328169,1,8.03,1.0,8.03,,2025-10-03,EXECUTED,,4816.982435413842,500.0,500.0,4816.982435413842,1.0,Sem_Rampa
2025-10-04,10:00,ITALY 1,Parma vs Lecce,Lay_CS_1x0_B365,historico,6.03,250.0,1.0,0x1,alias_exact,False,True,2025-10,6.03,1.0,92.94234592445328,15644.151649206144,1,6.03,1.0,6.03,,2025-10-04,EXECUTED,,4909.924781338295,500.0,500.0,4909.924781338295,1.0,Sem_Rampa
2025-10-05,07:00,SPAIN 1,Antequera vs Sabadell,Lay_CS_0x1_B365,historico,8.53,250.0,1.0,0x0,alias_exact,False,True,2025-10,8.53,1.0,62.08499335989377,15717.777292425182,1,8.53,1.0,8.53,,2025-10-05,EXECUTED,,4972.009774698189,500.0,500.0,4972.009774698189,1.0,Sem_Rampa
2025-10-05,08:30,GERMANY 2,Arminia Bielefeld vs Schalke,Lay_CS_0x1_B365,historico,9.03,375.0,1.0,1x2,alias_exact,False,True,2025-10,9.03,1.0,58.21917808219179,15795.39137335285,1,9.03,1.0,9.03,,2025-10-05,EXECUTED,,5030.228952780381,500.0,500.0,5030.228952780381,1.0,Sem_Rampa
2025-10-05,09:00,SPAIN 1,Alaves vs Elche,Lay_CS_0x1_B365,historico,8.03,312.5,1.0,3x1,alias_exact,False,True,2025-10,8.03,1.0,66.50071123755335,15894.368647252784,1,8.03,1.0,8.03,,2025-10-05,EXECUTED,,5096.729664017935,500.0,500.0,5096.729664017935,1.0,Sem_Rampa
2025-10-05,10:30,CZECH 1,Sigma Olomouc vs Jablonec,Lay_CS_0x1_B365,historico,8.03,437.5,1.0,2x0,alias_exact,False,True,2025-10,8.03,1.0,66.50071123755335,16006.510039374118,1,8.03,1.0,8.03,,2025-10-05,EXECUTED,,5163.230375255488,500.0,500.0,5163.230375255488,1.0,Sem_Rampa
2025-10-05,13:00,ITALY 1,Napoli vs Genoa,Lay_CS_1x0_B365,historico,5.03,500.0,1.0,2x1,alias_exact,False,True,2025-10,5.03,1.0,116.00496277915632,16228.149292040724,1,5.03,1.0,5.03,,2025-10-05,EXECUTED,,5279.235338034644,500.0,500.0,5279.235338034644,1.0,Sem_Rampa
2025-10-06,14:30,ROMANIA 1,FC Botosani vs UTA Arad,Lay_CS_0x1_B365,historico,11.03,312.5,1.0,2x1,alias_exact,False,True,2025-10,11.03,1.0,46.61016949152543,16274.759461532249,1,11.03,1.0,11.03,,2025-10-06,EXECUTED,,5325.845507526169,500.0,500.0,5325.845507526169,1.0,Sem_Rampa
